    0.354399082138260758E-04    0.378756845685621822E-04    0.316025830958757150E-04    0.203279164841809964E-04    0.259185063443906629E-04    0.519304995800567114E-04    0.282962187045866898E+00    0.302410110001317678E+00    0.252323904880179306E+00    0.162303798072636063E+00   -0.343208663269543147E+06   -0.552145825119699829E+01    1
    0.347254957737198514E-04    0.235012012017711701E-04    0.371634577595634529E-04    0.390390181818367024E-04    0.279844277561885720E-04    0.762024759414001553E-04    0.258318153866708422E+00    0.174822181017958322E+00    0.276453815441825290E+00    0.290405849673507910E+00   -0.335564898001215945E+06   -0.552545825119700584E+01    1
    0.374811711633682714E-04    0.358021707446502509E-04    0.264245806721227982E-04    0.218833565123146314E-04    0.251494428591173139E-04    0.483079371844374330E-04    0.308255422947464996E+00    0.294446863392455016E+00    0.217322992811268906E+00    0.179974720848811026E+00   -0.329217807147027459E+06   -0.552945825119701162E+01    1
    0.331968728334499039E-04    0.346679447047177453E-04    0.849547821191227997E-05    0.380012185514152712E-04    0.237290943105455581E-04    0.464966967633275528E-04    0.290280108970329354E+00    0.303143456227078723E+00    0.742861640456715100E-01    0.332290270756920469E+00   -0.323396195123291051E+06   -0.553345825119701562E+01    1
    0.318686941686500998E-04    0.238266388775603540E-04    0.358365955996418315E-04    0.388690026447810041E-04    0.271595232235440423E-04    0.747055982444228288E-04    0.244390081061784809E+00    0.182718318356609954E+00    0.274818555703182921E+00    0.298073044878422344E+00   -0.321507895424363494E+06   -0.553745825119701252E+01    1
    0.103517920318956621E-04    0.354073101549840337E-04    0.380455882609556664E-04    0.384724504045987564E-04    0.255740527154730621E-04    0.765180386655544295E-04    0.846584403244132200E-01    0.289566062046822836E+00    0.311142278889802115E+00    0.314633218738961884E+00   -0.318307156783707731E+06   -0.554145825119701030E+01    1
    0.347929893671736313E-04    0.331642305027624016E-04    0.161164872817942227E-04    0.324441768975056055E-04    0.241556904155585948E-04    0.485606641792998248E-04    0.298606429829016473E+00    0.284627812917959466E+00    0.138317713313297286E+00    0.278448043939726664E+00   -0.316552795130622282E+06   -0.554545825119700275E+01    1
    0.347482864537437209E-04    0.338326188643662783E-04    0.250756105506362560E-04    0.222098380716178446E-04    0.239793027013701700E-04    0.472854486222540972E-04    0.299899714386702043E+00    0.291996923298197320E+00    0.216418396694717463E+00    0.191684965620383202E+00   -0.301866124961642141E+06   -0.554945825119700675E+01    1
    0.324711361212941965E-04    0.278947018637617922E-04    0.311192790094641714E-04    0.294611189794726141E-04    0.251171233458647791E-04    0.605803979889367889E-04    0.268475788930517101E+00    0.230637205359247616E+00    0.257298449669453033E+00    0.243588556040782250E+00   -0.298937041687251476E+06   -0.555345825119701342E+01    1
    0.302714428776242921E-04    0.389574298308464323E-04    0.218402986474581607E-04    0.185856865497562234E-04    0.226750876846931234E-04    0.404259851972143841E-04    0.276061119915553266E+00    0.355273177813553720E+00    0.199173106094790164E+00    0.169492596176102822E+00   -0.294847218181959470E+06   -0.555745825119701031E+01    1
