

    0.615916931674684029E-93    0.469404062072506690E+03    0.422274649743278453E-05    0.259665400618265448E-05    0.270935260690921118E-05    0.607843810382323974E-05    0.325361263701379611E-05    0.878779071073245091E-05    0.270564154653962274E+00    0.166375484897981957E+00    0.173596425500218671E+00    0.389463934947836932E+00
    0.205084215938314641E-91    0.462385104498587225E+03    0.165946340786923716E-05    0.862889961493321787E-05    0.287394809319019743E-05    0.204217571198085250E-05    0.314819939234615071E-05    0.491612380517104993E-05    0.109143006708791040E+00    0.567523239196577434E+00    0.189019736457178733E+00    0.134314017637452821E+00
    0.471485092916604583E-88    0.446896660378535785E+03    0.117024416626832733E-06    0.803234646579790720E-05    0.954118277387819137E-05    0.321192564337105630E-06    0.374659711828516314E-05    0.986237533821529620E-05    0.649711667005012632E-02    0.445950457407259804E+00    0.529720031417317605E+00    0.178323945053725195E-01
    0.569339376635611524E-87    0.441906311762456539E+03    0.217526119296620201E-05    0.231421880554187761E-05    0.813496691399257838E-05    0.503889749182243051E-05    0.369941719552127457E-05    0.131738644058150089E-04    0.123151150947031773E+00    0.131018155597728947E+00    0.460556434148538196E+00    0.285274259306700917E+00
    0.839606310018280629E-87    0.441121398956256712E+03    0.187835825757031297E-05    0.252062768393139309E-06    0.178992470169833603E-05    0.163715100473325752E-04    0.430390287374862734E-05    0.181614347490309117E-04    0.925671007323545098E-01    0.124218687136420525E-01    0.882090194975689995E-01    0.806802011056434343E+00
    0.357166666189722241E-86    0.438217689927295396E+03    0.160727273995170563E-05    0.548223094951405173E-05    0.102941838746594780E-04    0.262819776792650554E-05    0.417430733146402203E-05    0.129223816425859836E-04    0.803159079358425482E-01    0.273948748883420634E+00    0.514403500912127942E+00    0.131331842268608806E+00
    0.115379019487725180E-85    0.435864479729768277E+03    0.704923288509177428E-05    0.100759627389731589E-07    0.136747686295139622E-04    0.411585047841258296E-05    0.517616224272040970E-05    0.177906191079265434E-04    0.283672165876786397E+00    0.405472513116028328E-03    0.550294095574862863E+00    0.165628266035234617E+00
    0.104631943393859492E-84    0.431446856822770428E+03    0.524520829920904426E-05    0.204683291800164421E-06    0.425247757350813275E-05    0.804923062226420087E-05    0.371347239648366632E-05    0.123017081957723328E-04    0.295478061820366678E+00    0.115304138364238432E-01    0.239554610546970276E+00    0.453436913796239294E+00
    0.265010213830868570E-84    0.429580217869136618E+03    0.688563120820211339E-05    0.118952468774228111E-05    0.117949519482003473E-04    0.358882599439926244E-05    0.487821295939123715E-05    0.153837779425996094E-04    0.293518505810725916E+00    0.507066815537815518E-01    0.502791475067837501E+00    0.152983337567655031E+00
    0.257033959907641381E-82    0.420422997801395354E+03    0.681687423905903073E-05    0.271404947994754081E-05    0.731430825172929788E-05    0.536579711487087105E-06    0.358479971162389512E-05    0.785088796321638488E-05    0.392184334043321203E+00    0.156143072400404787E+00    0.420802410326992615E+00    0.308701832292814296E-01
    0.336434875678257561E-82    0.419876605041231301E+03    0.113731572793260471E-04    0.174996369670969078E-05    0.680251371669300496E-05    0.158446305340945546E-05    0.442302162036591476E-05    0.838697677010246106E-05    0.528735732099028688E+00    0.813554506986779863E-01    0.316247457216427108E+00    0.736613599858662177E-01
    0.669322458966293895E-82    0.418492882342268899E+03    0.113094304280575418E-04    0.136341719466984663E-05    0.750782463462181168E-05    0.181856684180072940E-05    0.452882366631479623E-05    0.932639147642254087E-05    0.514082799731675588E+00    0.619756523634733478E-01    0.341276559647552546E+00    0.826649882572984274E-01
    0.328272909791640328E-81    0.415304553438221774E+03    0.684929393051605865E-05    0.374567884548750876E-05    0.851375916413879589E-05    0.154454495350616540E-05    0.427054043572081853E-05    0.100583041176449609E-04    0.331632310252055529E+00    0.181360026536002694E+00    0.412223164778128703E+00    0.747844984338130320E-01
    0.236036733725097724E-80    0.411351098972605655E+03    0.184684864983680102E-05    0.171567927247582513E-05    0.204310350044274349E-04    0.189689309259375541E-05    0.542101148861202156E-05    0.223279280970211901E-04    0.713331834888368960E-01    0.662668618580774943E-01    0.789133841025066007E+00    0.732661136280196024E-01
    0.357560148155534265E-80    0.410512466672044980E+03    0.625686239802495226E-05    0.535275570071290300E-06    0.530775932705084546E-05    0.938902387607477863E-05    0.449346737158722990E-05    0.146967832031256241E-04    0.291166892380069431E+00    0.249093738027265678E-01    0.246999804446164511E+00    0.436923929371039521E+00
    0.663638081809411263E-80    0.409267599974461859E+03    0.210218991716959899E-05    0.318406803233202359E-05    0.132416104049177522E-04    0.486096990474826850E-06    0.396329993617386495E-05    0.137277073953925791E-04    0.110560310752543647E+00    0.167459442287615057E+00    0.696414985760637539E+00    0.255652611992036628E-01
    0.415364295305451226E-78    0.400986421578840577E+03    0.669268529429860253E-05    0.323725275259215992E-05    0.568104833742690017E-05    0.920145774606372054E-06    0.340621367816971063E-05    0.660119411203327255E-05    0.404853414149597468E+00    0.195827649399353848E+00    0.343657547638688943E+00    0.556613888123595746E-01
    0.534495761899818397E-78    0.400474085886529565E+03    0.270757795119949731E-06    0.350922853273248736E-05    0.108523750549712690E-04    0.669195690429805649E-05    0.448418029458928259E-05    0.175443319592693246E-04    0.126971372061852258E-01    0.164564629240775778E+00    0.508920140322856818E+00    0.313818093230182227E+00
    0.321328469721177384E-77    0.396878635563012040E+03    0.229102001761396828E-05    0.583835488336209621E-05    0.236236313673143553E-05    0.318372385895719641E-05    0.283861750894068197E-05    0.554608699568863152E-05    0.167527797958526320E+00    0.426921951702853353E+00    0.172744668851557537E+00    0.232805581487062901E+00
    0.196560640338663461E-76    0.393248451145367085E+03    0.731398126385811477E-05    0.133417140005701282E-05    0.641603454726056525E-05    0.632731663300427757E-05    0.444985593032690767E-05    0.127433511802648437E-04    0.341910569595042457E+00    0.623692195637757102E-01    0.299933777166685178E+00    0.295786433674496529E+00
    0.336738598303324712E-76    0.392163779203890385E+03    0.161884126589940620E-05    0.774039401419055460E-05    0.225518105139662530E-05    0.959025002436320760E-06    0.259609541571002622E-05    0.321420605383294627E-05    0.128750850535390260E+00    0.615614596562924832E+00    0.179360685074514109E+00    0.762738678271707021E-01
    0.538667476098223853E-75    0.386611026025107890E+03    0.145815804045926922E-05    0.257431029514900520E-05    0.108012140738020036E-04    0.371331899006478166E-05    0.388481540302407916E-05    0.145145330638667856E-04    0.786196112812359987E-01    0.138799272168161181E+00    0.582369831174311181E+00    0.200211285376291653E+00
    0.779720131023842784E-75    0.385863352833411568E+03    0.308192966891107481E-06    0.771050888939271822E-06    0.225122178204521606E-05    0.165984652964055135E-04    0.423886295189334463E-05    0.188496870784507292E-04    0.154646010820863357E-01    0.386900276528599346E-01    0.112962496055056136E+00    0.832882875209997597E+00
    0.497687488963851692E-74    0.382148108049573011E+03    0.541688613624744233E-05    0.410716822947533211E-05    0.562146489000434761E-05    0.408055073387864279E-05    0.398993991216134501E-05    0.970201562388299040E-05    0.281746926916212559E+00    0.213624949440826967E+00    0.292387622277641424E+00    0.212240501365319106E+00
    0.915692712528355821E-74    0.380920691061817593E+03    0.507658934860183695E-06    0.250441583161953350E-05    0.691254432448291778E-05    0.105823699698151086E-04    0.432917344209208942E-05    0.174949142942980255E-04    0.247554106239392668E-01    0.122124989885011997E+00    0.337082362700629135E+00    0.516037236790419573E+00
    0.238284563140828877E-72    0.374394781167466476E+03    0.124527094321291096E-05    0.226412405767738112E-05    0.196933511959779075E-04    0.198481808399113664E-05    0.527613184557131396E-05    0.216781692799690449E-04    0.494399112723743414E-01    0.898905520371394429E-01    0.781868027268654120E+00    0.788015094218320195E-01
    0.239826716087492089E-72    0.374373879080761299E+03    0.481734673142213817E-05    0.541037180178681271E-05    0.295083431725267549E-05    0.415589488583932354E-05    0.359200311060715251E-05    0.710672920309199903E-05    0.277905982625214376E+00    0.312116767957751395E+00    0.170229496903624045E+00    0.239747752513410184E+00
    0.394652476155596253E-72    0.373369701232397233E+03    0.480542754397989731E-06    0.293306528515509013E-05    0.165174514212153743E-05    0.100185352282196883E-04    0.318664385751494380E-05    0.116702803703412251E-04    0.318580157410059336E-01    0.194450211076285906E+00    0.109503935406872407E+00    0.664187837775835788E+00
    0.641757913490174335E-72    0.372389290071710889E+03    0.748404099235869419E-05    0.106100419529729433E-05    0.430021816723490116E-05    0.462711295882635764E-05    0.362058928033753477E-05    0.892733112606125880E-05    0.428335611480798351E+00    0.607246648221695592E-01    0.246115244430654689E+00    0.264824479266377477E+00
    0.307336445910279527E-71    0.369248656062238524E+03    0.559731375425698756E-05    0.284476145562161705E-05    0.514963843975325454E-05    0.625172300078720638E-05    0.413160557655085885E-05    0.114013614405404609E-04    0.282073808729032816E+00    0.143360321386746259E+00    0.259513436632686390E+00    0.315052433251534536E+00
    0.923137142165794502E-70    0.362435816388252192E+03    0.164668336675396353E-04    0.649953492702117026E-06    0.916419736865937179E-06    0.212806282621235248E-05    0.410555469619317868E-05    0.304448256307828976E-05    0.816755784408402352E+00    0.322377261760618122E-01    0.454544653904380355E-01    0.105552024025097724E+00
    0.154109296350413734E-67    0.352192537308851797E+03    0.821725931248509056E-05    0.539701833473115711E-05    0.129237588627002086E-05    0.188912735471235890E-05    0.344332782385533848E-05    0.318150324098237976E-05    0.489245446054780209E+00    0.321331789849873151E+00    0.769464602374096557E-01    0.112476303857936943E+00
    0.138041761523519746E-64    0.338589238367152234E+03    0.138564816010919792E-05    0.787010722736305219E-05    0.108638730210943008E-05    0.433441235565018629E-05    0.305121546259374265E-05    0.542079965775961636E-05    0.944123573848733993E-01    0.536236685183141826E+00    0.740219553404241476E-01    0.295329002091560600E+00
    0.391316131606728253E-64    0.336497319377293934E+03    0.285428180065003254E-05    0.882363135833895139E-05    0.218287487227448463E-05    0.587056050585971764E-06    0.297354636478715877E-05    0.276993092286045639E-05    0.197557627593435509E+00    0.610723046867865715E+00    0.151086546886036122E+00    0.406327786526627516E-01
    0.128043783195809742E-63    0.334118436176091677E+03    0.337170900241860420E-05    0.282593249964129347E-05    0.154586001519737990E-04    0.169540779922035278E-05    0.486989168092108909E-05    0.171540079511941520E-04    0.144388472821510128E+00    0.121016397805145212E+00    0.661991787043533453E+00    0.726033423298112213E-01
    0.105702972670820593E-62    0.329888744481120852E+03    0.241925163047861506E-05    0.115071247004833188E-05    0.149532685924960420E-04    0.261819763094380123E-05    0.442427360177841522E-05    0.175714662234398441E-04    0.114431785995862942E+00    0.544292629408255832E-01    0.707296921890114727E+00    0.123842029173196727E+00
    0.238795090243181776E-62    0.328250798871028678E+03    0.386419931078879311E-05    0.295431570981341119E-05    0.151939294093843045E-04    0.117383174024995670E-05    0.482873378590932638E-05    0.163677611496342615E-04    0.166658901257682374E+00    0.127416566943413634E+00    0.655298388487595918E+00    0.506261433113079848E-01
    0.535614479698063803E-62    0.326627181217424209E+03    0.469598436207600113E-05    0.960197799931270048E-06    0.945121542690361738E-05    0.426292669086517928E-05    0.404077488289655353E-05    0.137141421177687975E-04    0.242431891911016023E+00    0.495705588643026301E-01    0.487922416289712113E+00    0.220075132934969164E+00
    0.539172232523297184E-62    0.326605940391949048E+03    0.331991616706055021E-05    0.673494363016723201E-05    0.233793541975444053E-06    0.490372364801863512E-05    0.315105276442104013E-05    0.513751718999407949E-05    0.218525130718708105E+00    0.443310723254953298E+00    0.153888718119676200E-01    0.322775274214370966E+00
    0.130111427879329679E-61    0.324836057885700825E+03    0.414109627913586895E-05    0.150230674273386881E-05    0.406640628737936253E-05    0.737868979733136894E-05    0.357491703944655232E-05    0.114450960847107306E-04    0.242332357763427458E+00    0.879133230697456552E-01    0.237961582349468209E+00    0.431792736817358636E+00
    0.681434521631955115E-61    0.321516439993926269E+03    0.137881303567006976E-05    0.540005218216129768E-05    0.937744893021878144E-05    0.325850446520834831E-05    0.405341570726543507E-05    0.126359533954271302E-04    0.710185896214590440E-01    0.278140748555516737E+00    0.483004714955970027E+00    0.167835946867054220E+00
    0.798272779810526961E-61    0.321191939590661491E+03    0.963539494808118725E-05    0.210200502783259747E-05    0.200627781147430144E-05    0.251820500937822154E-05    0.333676988887138515E-05    0.452448282085252298E-05    0.592514106054017109E+00    0.129259634576297855E+00    0.123373033525567652E+00    0.154853225844117454E+00
    0.103714283119033813E-59    0.316055220273944428E+03    0.350722704658855674E-05    0.225998980758423668E-05    0.472354515724790958E-05    0.636098016328343998E-05    0.352325500094970523E-05    0.110845253205313487E-04    0.208122519928722521E+00    0.134110158116272887E+00    0.280300108337661447E+00    0.377467213617343200E+00
    0.397424302152400859E-59    0.313360490993192002E+03    0.101234156677124196E-04    0.351931485394099220E-06    0.136923547285193367E-04    0.302238482968750507E-06    0.505626475990658777E-05    0.139945932114880865E-04    0.413708228008594692E+00    0.143821962845200289E-01    0.559558156844988219E+00    0.123514188618970792E-01
    0.527390612783420386E-59    0.312786617006006622E+03    0.167363713536131173E-05    0.242110952028817100E-05    0.416455840774572570E-06    0.106597230225564283E-04    0.319989563860408708E-05    0.110761788633310002E-04    0.110318723354577736E+00    0.159588781663920154E+00    0.274509185516428021E-01    0.702641576429859249E+00
    0.217832920554847381E-58    0.309941873070516408E+03    0.989864541459425054E-05    0.248025758526417304E-05    0.281329736944774957E-05    0.405824853211648125E-05    0.396608322210877718E-05    0.687154590156423040E-05    0.514203355219561509E+00    0.128841545356424197E+00    0.146141909929167424E+00    0.210813189494846898E+00
    0.521477694281759488E-58    0.308187996766858191E+03    0.114414566570603450E-05    0.184949577631225506E-05    0.816961856680867961E-05    0.100338525686205690E-04    0.446990337626856507E-05    0.182034711354292486E-04    0.539764867278827859E-01    0.872522504918904762E-01    0.385411859136921553E+00    0.473359403643305032E+00
    0.714060061719317614E-58    0.307551395611735643E+03    0.303786518113905737E-05    0.449636849730621027E-05    0.762084083509490915E-05    0.424041966984170529E-05    0.404355339938173887E-05    0.118612605049366144E-04    0.156627366769644338E+00    0.231825415469883334E+00    0.392918105774508641E+00    0.218629111985963714E+00
    0.160443643518280387E-56    0.301319103897108903E+03    0.548112346446139104E-05    0.641596048370669650E-06    0.564724768904413422E-05    0.653709554356120346E-05    0.382079842013223508E-05    0.121843432326053377E-04    0.299399392500986072E+00    0.350463674753380208E-01    0.308473716814652688E+00    0.357080523209023226E+00
    0.378225014850319255E-56    0.299596010805684841E+03    0.285684544095198667E-05    0.338011395172916994E-05    0.105507298695424851E-04    0.435407868512214980E-05    0.441711422324372193E-05    0.149048085546646349E-04    0.135128029409226635E+00    0.159878490774633675E+00    0.499046716235813204E+00    0.205946763580326569E+00
    0.851974346041969437E-56    0.297963876565279747E+03    0.698446341823098829E-05    0.571260886458062956E-06    0.965729578350404253E-05    0.265739888951868937E-05    0.412326433517326809E-05    0.123146946730227315E-04    0.351500561013097290E+00    0.287493125886693068E-01    0.486013696758806124E+00    0.133736429639427112E+00
    0.100272622827088207E-54    0.293024863615818845E+03    0.259012256735325742E-05    0.743067899273084108E-06    0.229749924456911127E-04    0.700867368828160348E-06    0.564993679711094636E-05    0.236758598145192717E-04    0.958983207625542233E-01    0.275118114683137321E-01    0.850640515180551060E+00    0.259493525885810018E-01
    0.278040062825065115E-54    0.290977118597118420E+03    0.142068453112999956E-05    0.245002193585553578E-05    0.117810475518157441E-04    0.356808638224335355E-05    0.402643855543576742E-05    0.153491339340590964E-04    0.739176029293553832E-01    0.127473583793254241E+00    0.612962818940755882E+00    0.185645994336634673E+00
    0.332858736707383470E-54    0.290609212653728264E+03    0.284591460914574736E-05    0.703556269055085941E-05    0.260672563652474601E-05    0.953144743204024849E-06    0.277157395560293323E-05    0.355987037972877086E-05    0.211728368093772212E+00    0.523426880871489586E+00    0.193933353908764039E+00    0.709113971259742043E-01
    0.494200220318974861E-54    0.289810767546769284E+03    0.486978575117684442E-05    0.500846051521884156E-05    0.386588032950238860E-05    0.133434403906277325E-05    0.310945804110142011E-05    0.520022436856516164E-05    0.322962843452159531E+00    0.332159715429378943E+00    0.256384113687165516E+00    0.884933274312960927E-01
    0.213513066466981153E-53    0.286876082775415739E+03    0.159580619943815745E-04    0.718476161648371755E-06    0.194683978904104548E-05    0.163156640251501050E-05    0.412723256952543565E-05    0.357840619155605598E-05    0.787860076065006187E+00    0.354716433340385925E-01    0.961167681150933984E-01    0.805515124858618287E-01
    0.451730856485425746E-53    0.285369305735052990E+03    0.582409917427796787E-05    0.198848425079672542E-06    0.503263898192428717E-05    0.101871606581825710E-04    0.444965080999466031E-05    0.152197996401068574E-04    0.274168830830789745E+00    0.936076783469204539E-02    0.236910928948715072E+00    0.479559472385803098E+00
    0.757767113139429764E-53    0.284326726639843514E+03    0.679923585214210935E-05    0.151358073535653575E-05    0.933961599113202745E-05    0.153509012050186520E-05    0.397309402771202326E-05    0.108747061116338933E-04    0.354357149630864066E+00    0.788835932126331490E-01    0.486754654969308198E+00    0.800046021871946150E-01
    0.785660437773140454E-53    0.284246429467361850E+03    0.519947373110769732E-05    0.507396741622724158E-05    0.486944761039064570E-05    0.287411087164431666E-05    0.372912490505744623E-05    0.774355848203496279E-05    0.288587103184035354E+00    0.281621108986207569E+00    0.270269618169545534E+00    0.159522169660211710E+00
    0.222654640571478809E-52    0.282155064905519680E+03    0.170563618495054121E-05    0.376881010232084193E-05    0.102989727546693687E-04    0.213985217696587611E-05    0.373872162444712452E-05    0.124388249316352444E-04    0.952163434644098666E-01    0.210392063865087797E+00    0.574935344237923474E+00    0.119456248432578932E+00
    0.489374556587504811E-52    0.280572052332189628E+03    0.222144985820014821E-05    0.231155633481196856E-05    0.333001753940871465E-05    0.112713932915813201E-04    0.403046620348053630E-05    0.146014108309900343E-04    0.116097075516519183E+00    0.120806206528913815E+00    0.174032871512706716E+00    0.589063846441860162E+00
    0.829285715955909149E-52    0.279509179159339169E+03    0.103728382131797485E-04    0.817771478335055328E-06    0.114845436262293803E-04    0.653493832812498396E-06    0.481377748499333378E-05    0.121380374590418783E-04    0.444639508936643391E+00    0.350543892690125952E-01    0.492293597314550191E+00    0.280125044797938198E-01
    0.982967022345688383E-52    0.279161157510291332E+03    0.143921739743789128E-05    0.413127728991247285E-05    0.141032038483500502E-04    0.214389158466400934E-05    0.455913390411273019E-05    0.162470954330140596E-04    0.659659196775602280E-01    0.189355344340086412E+00    0.646414373473181758E+00    0.982643625091715461E-01
    0.166100162422097892E-51    0.278103956478580358E+03    0.508911476845192205E-05    0.541701538574598465E-05    0.424935260759332715E-05    0.277396232892626925E-05    0.362573896365150075E-05    0.702331493651959640E-05    0.290318075792758479E+00    0.309023780143188764E+00    0.242412271786259709E+00    0.158245872277793104E+00
    0.191047925324261702E-50    0.273210919652544248E+03    0.762782559775611290E-05    0.158386143802734569E-05    0.116244973126079421E-05    0.594462164613949762E-05    0.337959975012514525E-05    0.710707137740029161E-05    0.467426835095105853E+00    0.970577171329260469E-01    0.712339567648518773E-01    0.364281491007116154E+00
    0.663057125003941908E-50    0.270714245985808930E+03    0.364482920726248375E-06    0.532659001126653187E-05    0.379860946615044340E-05    0.771822739377752861E-05    0.361460054357635387E-05    0.115168368599279716E-04    0.211811268848803441E-01    0.309543115676222780E+00    0.220747871884702712E+00    0.448527885554194206E+00
    0.169548873649672971E-49    0.268828515644807226E+03    0.644083154054166220E-05    0.965854433192689960E-06    0.130738448585166223E-04    0.437063851593087458E-06    0.433776862831612319E-05    0.135109087101097104E-04    0.307914539787708552E+00    0.461742589332548165E-01    0.625016645370528923E+00    0.208945559085079065E-01
    0.193126329761101169E-49    0.268560109029310979E+03    0.225192169444076134E-05    0.592932525016095578E-05    0.788135180631939360E-05    0.232423813530845051E-05    0.382476528546545261E-05    0.102055899416278445E-04    0.122474665347539549E+00    0.322476632976583411E+00    0.428640981321913417E+00    0.126407720353963693E+00
    0.217809592652260138E-49    0.268311555589700788E+03    0.965612287457774311E-07    0.317382893863707058E-05    0.429624757090456853E-05    0.856493578313152710E-05    0.340342227746818276E-05    0.128611833540360956E-04    0.598585306123837133E-02    0.196746395162441579E+00    0.266325387613313758E+00    0.530942364163006331E+00
    0.384477217479035359E-49    0.267167029025836314E+03    0.298431789840878602E-05    0.274810160999343816E-05    0.117432973443772299E-04    0.168054635564103004E-05    0.399232302384325186E-05    0.134238437000182593E-04    0.155788102613717200E+00    0.143457081378243978E+00    0.613026518617433180E+00    0.877282973906056696E-01
    0.249769429111761676E-48    0.263416551492079975E+03    0.466308816197125035E-05    0.357396211792020464E-06    0.189671446138497714E-04    0.187934785011651519E-05    0.539936222935993185E-05    0.208464924639662872E-04    0.180271865213474519E+00    0.138166981798476945E-01    0.733257107424486576E+00    0.726543291821910714E-01
    0.340300265008052025E-48    0.262789971189058519E+03    0.118719128561118560E-05    0.101276271594576462E-05    0.345535920162636022E-05    0.142478400148167802E-04    0.421679016368616785E-05    0.177031992164431396E-04    0.596484020701558426E-01    0.508845359754271642E-01    0.173608631947896025E+00    0.715858430006520940E+00
    0.357120224871746861E-48    0.262685482930700459E+03    0.716907001641033852E-05    0.130376929454428147E-05    0.505015549329639267E-05    0.702914327842243549E-05    0.427743643943665782E-05    0.120792987717188290E-04    0.348823562179851665E+00    0.634371611021545545E-01    0.245724093181037162E+00    0.342015183536956646E+00
    0.586744703562957867E-48    0.261684448293658420E+03    0.645307714282550622E-06    0.334555795170524792E-05    0.122632007017611706E-04    0.531018411872788906E-05    0.452728444702550062E-05    0.175733848204890588E-04    0.299248849241122092E-01    0.155143715929439735E+00    0.568681981757332089E+00    0.246249417389116099E+00
    0.881293823094550445E-48    0.260862845747119650E+03    0.835809878091475481E-05    0.291282898709190614E-05    0.370514931287791370E-05    0.151109506504162745E-05    0.338712612937356054E-05    0.521624437791954116E-05    0.506945563917093445E+00    0.176672443358434517E+00    0.224729218575752843E+00    0.916527741487191405E-01
    0.441969181621801080E-47    0.257629977413961683E+03    0.335668287443555229E-05    0.252421863585617228E-05    0.168591467680672251E-04    0.106039096384031066E-05    0.496331055974991412E-05    0.179195377319075372E-04    0.141034492694739888E+00    0.106057649195844150E+00    0.708354438189325086E+00    0.445534199200907713E-01
    0.873200568185127853E-47    0.256260127172842999E+03    0.113062631053779240E-05    0.175101057515345630E-05    0.224590810326363026E-04    0.736494806115281888E-06    0.546166147465885055E-05    0.231955758387515843E-04    0.433568695583032016E-01    0.671471523301334222E-01    0.861253128160619608E+00    0.282428499509438241E-01
    0.463827785479511591E-46    0.252912260874895054E+03    0.876411846888124815E-05    0.441477380982714867E-05    0.196909017362270194E-05    0.227377548497129369E-05    0.357614280378107692E-05    0.424286565859399563E-05    0.503055920098399389E+00    0.253405759953449217E+00    0.113024769412425799E+00    0.130513550535725553E+00
    0.868752509928539666E-46    0.251649170965589633E+03    0.605222298607876093E-05    0.264478886227864304E-05    0.555715790521623566E-05    0.295887694022607431E-05    0.356458557527317703E-05    0.851603484544230997E-05    0.351606725627417460E+00    0.153650246195597612E+00    0.322845688161525313E+00    0.171897340015459754E+00
    0.243911967318565564E-45    0.249576502610574039E+03    0.238797376984302381E-05    0.183481091895041586E-05    0.115873062578265290E-04    0.648476837689381182E-05    0.467763497005490417E-05    0.180720746347203391E-04    0.107108716641440879E+00    0.822974880588410174E-01    0.519729956116193659E+00    0.290863839183524375E+00
    0.368092669996410159E-45    0.248745447897384224E+03    0.231032099393034452E-05    0.590207571104817487E-06    0.323069547957026838E-05    0.113582085668085335E-04    0.369232656873314092E-05    0.145889040463788023E-04    0.132098110056616785E+00    0.337465247854659284E-01    0.184722715216149996E+00    0.649432649941767193E+00
    0.193899090129772807E-44    0.245414271426083701E+03    0.206058255384865495E-05    0.128940045892639958E-05    0.134181260826415426E-04    0.395131682041504974E-05    0.434274398052622666E-05    0.173694429030565924E-04    0.994517204395209686E-01    0.622314761115641130E-01    0.647610900859410088E+00    0.190705902589504706E+00
    0.282703166283311561E-44    0.244652152236035789E+03    0.207626785606688151E-05    0.425193681792851745E-05    0.675480014414297979E-05    0.343325941476352880E-05    0.344488275357976764E-05    0.101880595589065090E-04    0.125710501284592324E+00    0.257439379630308329E+00    0.408978692087451634E+00    0.207871426997647685E+00
    0.921195187742432965E-44    0.242281603277551994E+03    0.156766400583158838E-05    0.675203021952820163E-05    0.837618320530572078E-05    0.119729479993261317E-05    0.371887684732270522E-05    0.957347800523833353E-05    0.876124135859382702E-01    0.377352329285800314E+00    0.468121756017195967E+00    0.669135011110654626E-01
    0.149242146482824110E-43    0.241308636717612444E+03    0.268065225787285850E-05    0.665120429855382834E-05    0.829882525266688828E-05    0.344485543205446003E-06    0.372448523818467362E-05    0.864331079587233487E-05    0.149130865117091838E+00    0.370021828904037398E+00    0.461682781028765699E+00    0.191645249501049171E-01
    0.199806941144053557E-43    0.240717073767484294E+03    0.874599256936367045E-05    0.366055605978781698E-06    0.106952685221408140E-04    0.819064306514329873E-06    0.426207414058248257E-05    0.115143328286551445E-04    0.424019733159617829E+00    0.177469622958984670E-01    0.518523754606683762E+00    0.397095499377999039E-01
