    0.190821480672566407E+00    0.390695509901717933E-01    0.554836623213316393E+00   -0.227757047247712876E+02
    0.126932765741568254E+00    0.710544064492523580E-01    0.618252866839753112E+00   -0.227248640807806055E+02
    0.299126188206491006E+00    0.666758764475285743E-03    0.475725352780071609E+00   -0.227027020872079675E+02
    0.231200814526236587E+00    0.702136951131120263E-01    0.617198006874682403E+00   -0.226771259042157567E+02
    0.231200814526236587E+00    0.702136951131120263E-01    0.617198006874682403E+00   -0.226771259042157567E+02
    0.161187871757964118E+00    0.380302388184214704E-01    0.554040807792587020E+00   -0.226628948420937490E+02
    0.437025689948047497E-01    0.129399908339115993E+00    0.744166299535180986E+00   -0.226491861469887112E+02
    0.230578973236754164E+00    0.584250336814140028E-01    0.594384110006329847E+00   -0.225978391043941542E+02
    0.230578973236754164E+00    0.584250336814140028E-01    0.594384110006329847E+00   -0.225978391043941542E+02
    0.303620381779413195E+00    0.355779640151633672E-01    0.586140202583920189E+00   -0.225853827768368660E+02
    0.254193331949664814E+00    0.559777670096395230E-01    0.589378833153721304E+00   -0.225773127433629384E+02
    0.206223556549776588E+00    0.576014193653758347E-01    0.592897347938717512E+00   -0.225637013862875051E+02
    0.199078851647114669E+00    0.972990429157448988E-01    0.673512564329400210E+00   -0.225502476764071957E+02
    0.275086480523538179E+00    0.108598426299808034E-01    0.542828315030209785E+00   -0.225362613936312073E+02
    0.178769981649163329E+00    0.104392645807197232E+00    0.710817028021340946E+00   -0.225355314907515663E+02
    0.290697458995960334E+00    0.454642814310092028E-01    0.569144502392543661E+00   -0.225342113331009273E+02
    0.443917596405463202E-01    0.108885773727515192E+00    0.714807009075410948E+00   -0.225133612120254725E+02
    0.443917596405463202E-01    0.108885773727515192E+00    0.714807009075410948E+00   -0.225133612120254725E+02
    0.380276632842621587E+00    0.183628018543792286E-01    0.558480804328247871E+00   -0.225083401075003167E+02
    0.339377220740255392E-01    0.216257484187271261E-01    0.527998828795430697E+00   -0.224973844268523067E+02
    0.181909077337679581E+00    0.108590054792249049E+00    0.698640577523511830E+00   -0.224906942657536888E+02
    0.195444095871351115E+00    0.427839144141017869E-01    0.564919795736129604E+00   -0.224704477545336090E+02
    0.241790409461796113E+00    0.301672120001433772E-01    0.573863666450515675E+00   -0.224667208941063450E+02
    0.151920535045585003E+00    0.349644104367719810E-01    0.550596597384244490E+00   -0.224559193678313136E+02
    0.383093151011315858E-01    0.678237119165846225E-01    0.617187308111091570E+00   -0.224528029155430318E+02
    0.140749284396617019E+00    0.333756989993225020E-01    0.548037042976387667E+00   -0.224321753089923845E+02
    0.140749284396617019E+00    0.333756989993225020E-01    0.548037042976387667E+00   -0.224321753089923845E+02
    0.192665935507231961E+00    0.745629395862823091E-01    0.628164390961969743E+00   -0.224032675411158948E+02
    0.230994462966918945E+00    0.727958395331995689E-01    0.625367403181443016E+00   -0.223957810148218073E+02
    0.923520121440884884E-01    0.151767921337017577E-02    0.482278023753643370E+00   -0.223680652719566524E+02
    0.923520121440884884E-01    0.151767921337017577E-02    0.482278023753643370E+00   -0.223680652719566524E+02
    0.103501969100057920E+00    0.101027122138889036E+00    0.684447760597235333E+00   -0.223580372967946346E+02
    0.327434565071939854E+00    0.364122849121622863E-01    0.585638581130671354E+00   -0.223365319495387098E+02
    0.327434565071939854E+00    0.364122849121622863E-01    0.585638581130671354E+00   -0.223365319495387098E+02
    0.978798191495325598E-01    0.577244991121477410E-01    0.620386818342291813E+00   -0.223284077012565945E+02
    0.298528802408339178E+00    0.102180503353188987E-01    0.496799617576714314E+00   -0.222963990292494145E+02
    0.266274500222230884E-01    0.883512396559566759E-01    0.661494657686602761E+00   -0.222944340219248147E+02
    0.296814446717671765E+00    0.179464119364478175E-01    0.517612770967087577E+00   -0.222831536151052774E+02
    0.173190414905548096E+00    0.912307110555836687E-01    0.682808510321927020E+00   -0.222782363635065508E+02
    0.319842183970607485E+00    0.421393438534294409E-01    0.595585657393710832E+00   -0.222686733078748489E+02
    0.222021346005052717E+00    0.602423693479436639E-01    0.601647840733892769E+00   -0.222668657051004288E+02
    0.203191783934599968E+00    0.585443106304623304E-01    0.598483128838289247E+00   -0.222439455151766765E+02
    0.282598954630910115E+00    0.477294785709808933E-01    0.605188134963093205E+00   -0.222296034078017897E+02
    0.282598954630910115E+00    0.477294785709808933E-01    0.605188134963093205E+00   -0.222296034078017897E+02
    0.487033058071176861E+00    0.670740670370943183E-02    0.490954245590327853E+00   -0.222273489479954378E+02
    0.263965769018227880E+00    0.168884494957210248E-02    0.481392629900706137E+00   -0.222254246782879363E+02
    0.263965769018227880E+00    0.168884494957210248E-02    0.481392629900706137E+00   -0.222254246782879363E+02
    0.117191509018182510E+00    0.328126134313694653E-01    0.572225473151567465E+00   -0.222179021310176381E+02
    0.117191509018182510E+00    0.328126134313694653E-01    0.572225473151567465E+00   -0.222179021310176381E+02
    0.336882568909497637E+00    0.228601837045835955E-01    0.564732121193572745E+00   -0.222058282145598014E+02
    0.336882568909497637E+00    0.228601837045835955E-01    0.564732121193572745E+00   -0.222058282145598014E+02
    0.293442304711135082E+00    0.188430831051859399E-01    0.520180457654298878E+00   -0.222003563327153302E+02
    0.293442304711135082E+00    0.188430831051859399E-01    0.520180457654298878E+00   -0.222003563327153302E+02
    0.155490336278385974E-01    0.626827134000300656E-01    0.623207713343129632E+00   -0.221997315087260745E+02
    0.155490336278385974E-01    0.626827134000300656E-01    0.623207713343129632E+00   -0.221997315087260745E+02
    0.270361878847915904E+00    0.756305138309440877E-01    0.633319479035346022E+00   -0.221935177244200190E+02
    0.270361878847915904E+00    0.756305138309440877E-01    0.633319479035346022E+00   -0.221935177244200190E+02
    0.180150750015900279E+00    0.410599129651329359E-01    0.564196025900187137E+00   -0.221870662901584978E+02
    0.180150750015900279E+00    0.410599129651329359E-01    0.564196025900187137E+00   -0.221870662901584978E+02
    0.280437956534006105E+00    0.565766295421538251E-01    0.594384499864249571E+00   -0.221737512960045819E+02
    0.116023953258233614E+00    0.871138016721291486E-01    0.673138769881998833E+00   -0.221736330734325406E+02
    0.116023953258233614E+00    0.871138016721291486E-01    0.673138769881998833E+00   -0.221736330734325406E+02
    0.200538770015988826E+00    0.230556743495545641E-01    0.530188460266419082E+00   -0.221611945122883185E+02
    0.279419074872518547E+00    0.670663638668222567E-01    0.615990080800329354E+00   -0.221581265442499102E+02
    0.387108808699212215E-01    0.633048550589270925E-01    0.624260090991162309E+00   -0.221550712386284090E+02
    0.387108808699212215E-01    0.633048550589270925E-01    0.624260090991162309E+00   -0.221550712386284090E+02
    0.273099084682426954E-01    0.426477337340463725E-01    0.573847440439879342E+00   -0.221504297534307284E+02
    0.827034339847078220E-01    0.721005230811911091E-01    0.642604880627347552E+00   -0.221262437389282809E+02
    0.336435768959644499E+00    0.340436820718177588E-01    0.550599116605421379E+00   -0.221247182799516509E+02
    0.206443628050760775E+00    0.926386770282729838E-01    0.683692684694974906E+00   -0.221013432440709607E+02
    0.880072595710270911E-01    0.418371639864718245E-01    0.569300464142744156E+00   -0.220999281148895648E+02
    0.880072595710270911E-01    0.418371639864718245E-01    0.569300464142744156E+00   -0.220999281148895648E+02
    0.293834181266918348E+00    0.800081094038462663E-02    0.534396538571976665E+00   -0.220957494921653961E+02
    0.971034213468650875E-01    0.626397640855242549E-01    0.626244882683217652E+00   -0.220689134794545794E+02
    0.971034213468650875E-01    0.626397640855242549E-01    0.626244882683217652E+00   -0.220689134794545794E+02
    0.104739291249445088E+00    0.677301102064487848E-01    0.634890649255025030E+00   -0.220653825014711060E+02
    0.104739291249445088E+00    0.677301102064487848E-01    0.634890649255025030E+00   -0.220653825014711060E+02
    0.151238408682587311E+00    0.738069508189246187E-01    0.632059335857730331E+00   -0.220631963007741092E+02
    0.170291080980264214E+00    0.673477380404233772E-01    0.636585590107476729E+00   -0.220626556116793040E+02
    0.860050197038030179E-01    0.296891439820385593E-01    0.561292860861967613E+00   -0.220604188588392276E+02
    0.860050197038030179E-01    0.296891439820385593E-01    0.561292860861967613E+00   -0.220604188588392276E+02
    0.357052844390213786E+00    0.376567701769053506E-01    0.558624714396840805E+00   -0.220505458392572677E+02
    0.357052844390213786E+00    0.376567701769053506E-01    0.558624714396840805E+00   -0.220505458392572677E+02
    0.158014565892179326E+00    0.921775917437049896E-01    0.676186432363766077E+00   -0.220467974219131406E+02
    0.158014565892179326E+00    0.921775917437049896E-01    0.676186432363766077E+00   -0.220467974219131406E+02
    0.148270919287749076E+00    0.886903145170972879E-01    0.673431252005991299E+00   -0.220404773612368103E+02
    0.650413307328264606E-01    0.802566915888622140E-01    0.652004994040880193E+00   -0.220403339700309857E+02
    0.650413307328264606E-01    0.802566915888622140E-01    0.652004994040880193E+00   -0.220403339700309857E+02
    0.210292208704339845E+00    0.793079118729180244E-01    0.644713865982283529E+00   -0.220226377717495438E+02
    0.248419399717167450E+00    0.765528873687123662E-01    0.637863975994178212E+00   -0.220188639949233789E+02
    0.286425594074567080E+00    0.727701774348182284E-01    0.629876035109119270E+00   -0.220075924815017174E+02
    0.142083845843986367E+00    0.702491606985106432E-01    0.639061937831865268E+00   -0.219931671912677871E+02
    0.185409529117072897E+00    0.737735113481929744E-01    0.647510185021380580E+00   -0.219753970932095513E+02
    0.199436240957526323E+00    0.289070840973824003E-01    0.564253698366145251E+00   -0.219733569929367718E+02
    0.327877790157030169E+00    0.147716980703475106E-01    0.508193969829913494E+00   -0.219630946303925612E+02
    0.243195802733148947E+00    0.259824184533996513E-01    0.559614485739262979E+00   -0.219474557147272549E+02
    0.100924865774834810E+00    0.406495510612862113E-01    0.580283693475740714E+00   -0.219375011041358334E+02
    0.144749231120070487E+00    0.472283119217168784E-01    0.582136455750387305E+00   -0.219206369750198178E+02
    0.144749231120070487E+00    0.472283119217168784E-01    0.582136455750387305E+00   -0.219206369750198178E+02
    0.274056123766937110E+00    0.452285039278397527E-01    0.596702780928458409E+00   -0.219195164726325515E+02
    0.274056123766937110E+00    0.452285039278397527E-01    0.596702780928458409E+00   -0.219195164726325515E+02
    0.128835296123011228E+00    0.348855803820543181E-01    0.558945016145631302E+00   -0.219132489718196553E+02
    0.128835296123011228E+00    0.348855803820543181E-01    0.558945016145631302E+00   -0.219132489718196553E+02
    0.293136804308293197E+00    0.603825490784204721E-01    0.624703915776469110E+00   -0.219115504827923928E+02
    0.218940237163340296E+00    0.555523018244205094E-01    0.597337448195802923E+00   -0.219101165127638637E+02
    0.218940237163340296E+00    0.555523018244205094E-01    0.597337448195802923E+00   -0.219101165127638637E+02
    0.262023066876474475E+00    0.787560564142486819E-01    0.646655618394344156E+00   -0.219064843111123650E+02
    0.414244057895056805E+00    0.131004883025966912E-01    0.544387271280997287E+00   -0.219036110286217536E+02
    0.414244057895056805E+00    0.131004883025966912E-01    0.544387271280997287E+00   -0.219036110286217536E+02
    0.290074964358434995E+00    0.343543219695730886E-01    0.576071173736093511E+00   -0.218911167084892782E+02
    0.221358608559814318E+00    0.566254541749768789E-01    0.599854329971803546E+00   -0.218895925195382119E+02
    0.287639403585659759E+00    0.603077214186629740E-01    0.606570495301822721E+00   -0.218697488403033162E+02
    0.309966464922358020E+00    0.325465313424404823E-01    0.551258980680136013E+00   -0.218566342808326795E+02
    0.232823199163729316E+00    0.433960093556373105E-01    0.590753007967966370E+00   -0.218538668873725896E+02
    0.193001104982995469E+00    0.682686535559640095E-01    0.634217835902787019E+00   -0.218518240382534827E+02
    0.319371585514587775E+00    0.629219468727424125E-01    0.612830774772403886E+00   -0.218515199150662625E+02
    0.278667287377477146E+00    0.345943263862657224E-01    0.555213518991893418E+00   -0.218472280328488182E+02
    0.278667287377477146E+00    0.345943263862657224E-01    0.555213518991893418E+00   -0.218472280328488182E+02
    0.119152693266303566E+00    0.286318792219423975E-01    0.549578309933716924E+00   -0.218408445097508661E+02
    0.228097071501899035E+00    0.747454424168114973E-01    0.646145699131159601E+00   -0.218397747679107965E+02
    0.155979716281530345E+00    0.541239493492247439E-01    0.607617018421673927E+00   -0.218389047524089506E+02
    0.156355272986129723E+00    0.632927348188062483E-01    0.623233872129924760E+00   -0.218234342080457395E+02
    0.156355272986129723E+00    0.632927348188062483E-01    0.623233872129924760E+00   -0.218234342080457395E+02
    0.350721722361185484E+00    0.428647816010257893E-01    0.572036320411263288E+00   -0.218216023111700110E+02
    0.370111049252834667E+00    0.297431004123555054E-01    0.567755215854511386E+00   -0.218194409855399840E+02
    0.271267102882308153E+00    0.765990958584177040E-01    0.646918353437228255E+00   -0.218130243259682288E+02
    0.276178049364603773E+00    0.687730421790777730E-01    0.637596223521441852E+00   -0.218092683907804599E+02
    0.142061362272682845E+00    0.451232107787712874E-01    0.589729689241802024E+00   -0.218045942493942562E+02
    0.214705616842226443E+00    0.538946869374262658E-01    0.594954516349270435E+00   -0.218040208944859728E+02
    0.214705616842226443E+00    0.538946869374262658E-01    0.594954516349270435E+00   -0.218040208944859728E+02
    0.177637612980646453E+00    0.588064266192393423E-01    0.606920686232047757E+00   -0.217976942212579274E+02
    0.322504939910406629E+00    0.312603462216735836E-01    0.569510195904261551E+00   -0.217855869874837822E+02
    0.266348830271233183E+00    0.494578984481742479E-01    0.601757353835413511E+00   -0.217829242888647627E+02
    0.210859177605332793E+00    0.677821501135622978E-01    0.630922220014821455E+00   -0.217815774489743603E+02
    0.144441613169124683E+00    0.277662545695534467E-01    0.554275874715295935E+00   -0.217797626957208763E+02
    0.145040074177011813E+00    0.178544536830460392E-01    0.547098900832458601E+00   -0.217746938152846496E+02
    0.353295221384489544E+00    0.478630092872181761E-02    0.490357215549740266E+00   -0.217634750587841381E+02
    0.151229527329930002E+00    0.137688478438874936E-02    0.487149738031080637E+00   -0.217511652590776521E+02
    0.151229527329930002E+00    0.137688478438874936E-02    0.487149738031080637E+00   -0.217511652590776521E+02
    0.286103464518059902E+00    0.337766072796071223E-01    0.572736285745759632E+00   -0.217510835858242331E+02
    0.242346184580806645E+00    0.593324658932374849E-01    0.607144591795546917E+00   -0.217493988664411404E+02
    0.239342717100516661E+00    0.660726821572906464E-01    0.629354899137058665E+00   -0.217482760396580375E+02
    0.184829726610367895E+00    0.245770889808177156E-01    0.550473767406427061E+00   -0.217448448516907433E+02
    0.421233101739388216E+00    0.181500689017745666E-01    0.552715368634273618E+00   -0.217402827208329654E+02
    0.333351467274418001E+00    0.188486731224766085E-01    0.525787508855560470E+00   -0.217358206034927548E+02
    0.329790104813938334E+00    0.415068243756272562E-01    0.587652580020563642E+00   -0.217278936935303477E+02
    0.164568561465198132E+00    0.256322110799575391E-01    0.562638278214623644E+00   -0.217270833564904251E+02
    0.125741470552927614E+00    0.157640514005008489E-01    0.541610777937687971E+00   -0.217216834312599758E+02
    0.249871249584433380E+00    0.139116818347458059E-01    0.541906666271132709E+00   -0.217172572198793432E+02
    0.247403135658339962E+00    0.303013509448792108E-01    0.550092417597055738E+00   -0.217126087256756932E+02
    0.429959418038212138E+00    0.230256707354371433E-01    0.534425040178274191E+00   -0.216995278161302281E+02
    0.271923063693879974E+00    0.100568750738607906E-01    0.534585645444289659E+00   -0.216900456130432531E+02
    0.364473720667235157E+00    0.384588062325991950E-01    0.581829166154487543E+00   -0.216825393182952553E+02
    0.269523722705872826E+00    0.497206322134831416E-01    0.588920996016183862E+00   -0.216806983919365734E+02
    0.213072072265358153E+00    0.392714892660985665E-01    0.570356549300826243E+00   -0.216748428757443321E+02
    0.123897059744425775E+00    0.227257624404864043E-01    0.554590474571411640E+00   -0.216706891882324726E+02
    0.825577881645226108E-01    0.225710602706415721E-01    0.552262391139720421E+00   -0.216638724823326356E+02
    0.964559321153325294E-01    0.247718329662731038E-01    0.557303461601097117E+00   -0.216604692715529836E+02
    0.246834154434620118E+00    0.481656558113232741E-01    0.586761439741583679E+00   -0.216591284638040520E+02
    0.301784648253681398E+00    0.280246218191863503E-01    0.545554438214520876E+00   -0.216586730192930759E+02
    0.305910539755421484E+00    0.264227956205034947E-01    0.542610057582596728E+00   -0.216561968275337335E+02
    0.608748079748270554E-01    0.173593624009450928E-01    0.521385132000518281E+00   -0.216465128199018864E+02
    0.305872287551570365E+00    0.293850517495184739E-01    0.562533231476416318E+00   -0.216455334716169432E+02
    0.237382667067222608E+00    0.427567372091049447E-01    0.577597277750414362E+00   -0.216455081032242447E+02
    0.414989027766214713E+00    0.161361647526111068E-01    0.547971340267459972E+00   -0.216442491024986339E+02
    0.342162878356191913E+00    0.249420636275887869E-01    0.539307599858592890E+00   -0.216348704825663276E+02
    0.101609143075940891E+00    0.141848836001081495E-01    0.513567427999562676E+00   -0.216291969801649202E+02
    0.243265811692555012E+00    0.326505345575611519E-01    0.557515014305384971E+00   -0.216218390326312715E+02
    0.253471947571643430E+00    0.267490390017487457E-01    0.544835170505744371E+00   -0.216178671056687222E+02
    0.220027846148491191E+00    0.380910526780159284E-01    0.573678894690757168E+00   -0.216135358330312215E+02
    0.361835533635207929E+00    0.438139138383094387E-01    0.577480578441327719E+00   -0.216118806092700311E+02
    0.232083204576602614E+00    0.260745188748245683E-01    0.544663450654818138E+00   -0.216079389620054485E+02
    0.376156677070607182E+00    0.338639622485029379E-01    0.558252015427937232E+00   -0.215653625794997765E+02
    0.294232015719786244E+00    0.454356196231259571E-01    0.583875327003026579E+00   -0.215630556089591323E+02
    0.122009584836730328E+00    0.428724508229216209E-02    0.515910312152182193E+00   -0.215622345996886224E+02
    0.359332649240845181E+00    0.365007535100232150E-01    0.564634699056734024E+00   -0.215593931489011652E+02
    0.388496376635406482E+00    0.271213500229494954E-01    0.558437625037559449E+00   -0.215507007252649032E+02
    0.472546627405115882E+00    0.287434368272589634E-02    0.488786127991570951E+00   -0.215495354273379007E+02
    0.386745525953860858E+00    0.294897334632223604E-01    0.562601042064443502E+00   -0.215384964752024075E+02
    0.341978936024434410E+00    0.419814903108342158E-01    0.580652922281738926E+00   -0.215095015062316293E+02
    0.316034678010001069E+00    0.419885085837287050E-01    0.580621482427970625E+00   -0.215071780876197067E+02
    0.336270606469906419E+00    0.365350533244150621E-01    0.567393225331895623E+00   -0.215064367108635111E+02
    0.307854868070773002E+00    0.438682882756280951E-01    0.583616414321538879E+00   -0.215029131901747519E+02
    0.117003179533977764E+00    0.120774361217625050E-01    0.511651064661837851E+00   -0.214998648183435535E+02
    0.412106985975691953E+00    0.229620947265566158E-01    0.549871531744680841E+00   -0.214985624823481771E+02
    0.300306150068231026E+00    0.227557736287485810E-01    0.543106938667720751E+00   -0.214906425052226382E+02
    0.640670595251520980E-01    0.167676004575525897E-02    0.498715509699768633E+00   -0.214819817179497932E+02
    0.446016849745218158E+00    0.106200985144061268E-01    0.504307389663236516E+00   -0.214770474953471648E+02
    0.412100409728579087E+00    0.610385308423987225E-02    0.527180987207237051E+00   -0.214741516626420434E+02
    0.355156906199691980E+00    0.361813946284975929E-01    0.568758968326051106E+00   -0.214584602973276901E+02
    0.359925457470498644E+00    0.960818430618958289E-02    0.532977951441790165E+00   -0.214378217482276341E+02
    0.385934228922083511E+00    0.289125280709730224E-01    0.552409948539151374E+00   -0.214362087187145676E+02
    0.292108576107848683E+00    0.102477709796774952E-01    0.504559178490765037E+00   -0.214263039071225876E+02
    0.333265298740765825E+00    0.229090164382790701E-01    0.557714524203239304E+00   -0.214050569104689430E+02
    0.173700335258541894E+00    0.744462314249252129E-02    0.501769362964240573E+00   -0.213996397882231122E+02
    0.977519113076212032E-01    0.172634701789327639E-01    0.523645760036880237E+00   -0.213971965025056079E+02
    0.358464836476403814E+00    0.246133205669788122E-01    0.561178492505790549E+00   -0.213795711768988212E+02
    0.189711182555143021E+00    0.166494472317139687E-01    0.519160401822362783E+00   -0.213792443936520158E+02
    0.271068547816241123E+00    0.108888110678923775E-01    0.532799940975935971E+00   -0.213786356909146207E+02
    0.142551171579859665E+00    0.379090094366063860E-02    0.497678161341572001E+00   -0.213404429263694055E+02
    0.190325468593125907E+00    0.217051428986205072E-02    0.493074742140972355E+00   -0.213401438995763328E+02
    0.444931455065267323E+00    0.947532363650786455E-02    0.503535297961462791E+00   -0.213395141212419048E+02
    0.413825747515483733E+00    0.152608308335075021E-01    0.543229841821746162E+00   -0.213340095566832133E+02
    0.927102382379716705E-01    0.715538115097961048E-02    0.514291833612443128E+00   -0.213308260508395051E+02
    0.162406605443747493E+00    0.376687035663238884E-02    0.497170140471088040E+00   -0.213220624066173059E+02
    0.249822982613379763E+00    0.163075996411880982E-01    0.517886383115154447E+00   -0.213212013139248029E+02
    0.437685287234968357E+00    0.162712577678347271E-01    0.517665957425127443E+00   -0.212702607507181938E+02
    0.218594040171794263E+00    0.135298492755751010E-01    0.534819979641211085E+00   -0.212686160723734474E+02
    0.104506974556512727E+00    0.124017703824733025E-01    0.519149737975841186E+00   -0.212650294758543623E+02
    0.180646855651501653E+00    0.101495415922018307E-01    0.525611942688708922E+00   -0.212476403168326442E+02
    0.412875331286060576E+00    0.139691080269622198E-01    0.539766007128090752E+00   -0.212437641464980516E+02
    0.281874546491293843E+00    0.168038216593372827E-01    0.520222933285571898E+00   -0.212144488765345614E+02
    0.143031920412496655E+00    0.929170781610210462E-05    0.497964772336030259E+00   -0.212071217847329763E+02
    0.396434823869240616E+00    0.175770971549821624E-01    0.545768811042695257E+00   -0.211972052062491230E+02
    0.380080549875682239E+00    0.768329596312806486E-02    0.526447791612977389E+00   -0.211814165304836024E+02
    0.159173113070631284E+00    0.113174698328436449E-01    0.525431597680160234E+00   -0.211784454550576129E+02
    0.334564277089464401E+00    0.173070560330329387E-01    0.520900798693178291E+00   -0.211701078535839997E+02
    0.172437746455894353E+00    0.205567664429856453E-01    0.543862651503629557E+00   -0.211494177624529129E+02
    0.484428966231674973E+00    0.243982154446711289E-02    0.492410716037615714E+00   -0.211481675730982488E+02
    0.367259068740699579E+00    0.177923257490557839E-01    0.545150023293112129E+00   -0.211426838883461414E+02
    0.415824919446978580E+00    0.178316438426041370E-01    0.545698771952630723E+00   -0.211213126405323237E+02
    0.378234931001040664E+00    0.232261019040461737E-01    0.555559559046511775E+00   -0.211202042930789275E+02
    0.237016703347259328E+00    0.508584097461997012E-02    0.510928254550506389E+00   -0.209546494021070657E+02
    0.201266966124056729E+00    0.162324597799158154E-02    0.497731375116470309E+00   -0.210825456020644424E+02
    0.208719705431536201E+00    0.728640930877209794E-02    0.513427175661449131E+00   -0.210012556563957560E+02
    0.179763999788944862E+00    0.143603497166698794E-01    0.521604665595097217E+00   -0.210633608270957211E+02
    0.169555724951061138E+00    0.102470481099211867E-01    0.515910724015782973E+00   -0.210922970536569210E+02
    0.148417272449993282E+00    0.137742824237386922E-01    0.523005627168219522E+00   -0.210998274366477290E+02
    0.247119801603574246E+00    0.973234276174701589E-02    0.514775059682617275E+00   -0.209245421616357135E+02
    0.221585130312029921E+00    0.210167288103679725E-01    0.541142465010377882E+00   -0.209440115267545934E+02
    0.211951618930473373E+00    0.180816742314080132E-01    0.533498086174891251E+00   -0.209525601872931020E+02
    0.226935279059650108E+00    0.135340275288087387E-01    0.521323606372759207E+00   -0.209349573603500403E+02
    0.181422825915747488E+00    0.162072089372332535E-01    0.532865356205242113E+00   -0.210762449449368887E+02
