    0.103047728538513184E+00    0.799379159996654209E+00    0.965873141124814483E-01   -0.978673548244493395E+04   -0.460515351937698814E+01    1
    0.244574725627899170E+00    0.746377713182180713E+00    0.532740853269264743E-02   -0.976753869453706830E+04   -0.461515351937698259E+01    1
    0.934853553771972656E-01    0.731781860353379443E+00    0.878254386296401929E-01   -0.865019365162315080E+04   -0.462515351937698149E+01    1
    0.613760948181152344E-02    0.749824183424863122E+00    0.235429705437152387E+00   -0.767662841163482790E+04   -0.463515351937698661E+01    1
    0.379671156406402588E+00    0.608215227361501576E+00    0.759782697929963554E-02   -0.748312407222293950E+04   -0.464515351937698728E+01    1
    0.411946654319763184E+00    0.559872153605994072E+00    0.687674215797725967E-02   -0.674134273451823447E+04   -0.465515351937698174E+01    1
    0.406989812850952148E+00    0.560045049076549617E+00    0.225787008967068756E-01   -0.662097630937786835E+04   -0.466515351937698153E+01    1
    0.478940606117248535E-01    0.629316501176298004E+00    0.267124224495206675E+00   -0.562737589355774071E+04   -0.467515351937698398E+01    1
    0.367047190666198730E+00    0.518633541767080430E+00    0.811602178858975148E-01   -0.554826554112174017E+04   -0.468515351937698377E+01    1
    0.553659677505493164E+00    0.419775580354979638E+00    0.278600974687960318E-02   -0.481948593669881029E+04   -0.469515351937698444E+01    1
    0.226266503334045410E+00    0.520465194993477098E+00    0.205470680574985298E+00   -0.465434020757628241E+04   -0.470515351937698423E+01    1
    0.601632475852966309E+00    0.396383191705169224E+00    0.162786709001033585E-02   -0.454115842125992185E+04   -0.471515351937698135E+01    1
    0.358537554740905762E+00    0.407910111441225354E+00    0.649171075302487077E-01   -0.416520809163143713E+04   -0.472515351937698025E+01    1
    0.252252221107482910E-01    0.523890569788484584E+00    0.278064023851000430E+00   -0.414133633262416515E+04   -0.473515351937698448E+01    1
    0.510275959968566895E+00    0.395126464565947799E+00    0.571322192166285117E-01   -0.412709111654198932E+04   -0.474515351937698782E+01    1
    0.601575314998626709E+00    0.369036724737817678E+00    0.163955258535695252E-01   -0.409691955751699243E+04   -0.475515351937698494E+01    1
    0.465230643749237061E+00    0.370573371506235816E+00    0.141442298195569634E-01   -0.406361407342085840E+04   -0.476515351937698117E+01    1
    0.334612369537353516E+00    0.411938331984771366E+00    0.894408445523934836E-01   -0.405411499088336450E+04   -0.477515351937698451E+01    1
    0.556589007377624512E+00    0.343340628305682571E+00    0.148761863992136444E-01   -0.376681336983401206E+04   -0.478515351937698341E+01    1
    0.318964362144470215E+00    0.354289524235809949E+00    0.215297345198114248E-01   -0.375618296356047722E+04   -0.479515351937697876E+01    1
    0.414245665073394775E+00    0.350925697677077153E+00    0.413787170282190683E-01   -0.363808357532353921E+04   -0.480515351937698032E+01    1
    0.409765303134918213E+00    0.391704915328787706E+00    0.124263074069779794E+00   -0.363535751620429437E+04   -0.481515351937698277E+01    1
    0.405925869941711426E+00    0.361036477027170122E+00    0.816505530128045082E-01   -0.352199425933113162E+04   -0.482515351937698345E+01    1
    0.686969518661499023E+00    0.309672271177490188E+00    0.875066601680241302E-03   -0.350623307356390160E+04   -0.483515351937698323E+01    1
    0.363130807876586914E+00    0.410634962863426267E+00    0.183140433468863689E+00   -0.349619623360707192E+04   -0.484515351937698480E+01    1
    0.343519568443298340E+00    0.342973799453773154E+00    0.644457402982365618E-01   -0.338574884439336483E+04   -0.485515351937698814E+01    1
    0.340777873992919922E+00    0.325089219720183564E+00    0.299696250464016808E-01   -0.337599431686328489E+04   -0.486515351937698437E+01    1
    0.291307806968688965E+00    0.408018753863409245E+00    0.204724917869828105E+00   -0.331494178854555867E+04   -0.487515351937698149E+01    1
    0.694657623767852783E+00    0.291723011234310547E+00    0.713366367612923869E-02   -0.326622920590017748E+04   -0.488515351937698572E+01    1
