    0.488401231560751156E-05    0.374044775962829590E-01    0.564263343811035156E+00    0.231206476688385010E+00    0.167125701904296875E+00   -0.619701475304040628E+03   -0.500515351937698583E+01    1
    0.461022806301209920E-05    0.472379446029663086E+00    0.120268523693084717E+00    0.329794347286224365E+00    0.775576829910278320E-01   -0.619575562025548720E+03   -0.501515351937698384E+01    1
    0.467994303072607865E-05    0.106428563594818115E+00    0.671035647392272949E-01    0.207844972610473633E+00    0.618622899055480957E+00   -0.612712085600034015E+03   -0.502515351937698451E+01    1
    0.365970213106868726E-05    0.212739109992980957E+00    0.140536248683929443E+00    0.411848068237304688E+00    0.234876573085784912E+00   -0.605089328002116417E+03   -0.503515351937698608E+01    1
    0.502701781850699617E-05    0.175133526325225830E+00    0.106060504913330078E+00    0.267026305198669434E+00    0.451779663562774658E+00   -0.603927644481754442E+03   -0.504515351937698409E+01    1
    0.428277929435250669E-05    0.395066916942596436E+00    0.478265941143035889E+00    0.664049386978149414E-01    0.602622032165527344E-01   -0.590314439056333185E+03   -0.505515351937698298E+01    1
    0.409398106423114346E-05    0.182204902172088623E+00    0.691996812820434570E-01    0.230413913726806641E+00    0.518181502819061279E+00   -0.575032728566139781E+03   -0.506515351937698455E+01    1
    0.390926176773917421E-05    0.606418907642364502E+00    0.215374827384948730E-01    0.158414006233215332E+00    0.213629603385925293E+00   -0.571268526551519699E+03   -0.507515351937697989E+01    1
    0.406659190236077315E-05    0.128344595432281494E+00    0.110603630542755127E+00    0.300121963024139404E+00    0.460929811000823975E+00   -0.548256860406359579E+03   -0.508515351937698501E+01    1
    0.394853047985872931E-05    0.531969547271728516E+00    0.441628098487854004E-01    0.183796882629394531E+00    0.240070760250091553E+00   -0.537833194650073438E+03   -0.509515351937699013E+01    1
    0.389906501205387066E-05    0.393031656742095947E+00    0.111114621162414551E+00    0.312604308128356934E+00    0.183249413967132568E+00   -0.534197178176962780E+03   -0.510515351937699080E+01    1
    0.382795752103693909E-05    0.163219451904296875E+00    0.784252882003784180E-01    0.240099251270294189E+00    0.518256008625030518E+00   -0.521556467431343094E+03   -0.511515351937698348E+01    1
    0.380620662542289038E-05    0.272740125656127930E-01    0.476924717426300049E+00    0.452689528465270996E-01    0.450532317161560059E+00   -0.501512509547563980E+03   -0.512515351937698238E+01    1
    0.329001155561759961E-05    0.174074053764343262E+00    0.895827412605285645E-01    0.276137530803680420E+00    0.460205674171447754E+00   -0.477312838517768284E+03   -0.513515351937698394E+01    1
    0.434396206431777697E-05    0.633650243282318115E+00    0.535756945610046387E-01    0.155708074569702148E+00    0.157065987586975098E+00   -0.473587688764933660E+03   -0.514515351937697751E+01    1
    0.364129159755828840E-05    0.747748613357543945E-01    0.154972553253173828E+00    0.364816129207611084E+00    0.405436456203460693E+00   -0.451993567511090646E+03   -0.515515351937698085E+01    1
    0.403407810823019544E-05    0.307531118392944336E+00    0.408089160919189453E-01    0.124143123626708984E+00    0.527516841888427734E+00   -0.449622963641322599E+03   -0.516515351937698330E+01    1
    0.416130326971464866E-05    0.684694230556488037E+00    0.763676762580871582E-01    0.199718534946441650E+00    0.392195582389831543E-01   -0.449264803057345148E+03   -0.517515351937698220E+01    1
    0.370153001016483628E-05    0.236107170581817627E+00    0.477965474128723145E-01    0.153719544410705566E+00    0.562376737594604492E+00   -0.449235792330018342E+03   -0.518515351937698643E+01    1
    0.450046298110795754E-05    0.705826282501220703E-02    0.112636268138885498E+00    0.223106980323791504E+00    0.657198488712310791E+00   -0.429876025897291356E+03   -0.519515351937698533E+01    1
    0.375201751612931847E-05    0.994074344635009766E-02    0.451954603195190430E+00    0.299862623214721680E-01    0.508118391036987305E+00   -0.428846456306769426E+03   -0.520515351937697623E+01    1
    0.446264601153511602E-05    0.178053796291351318E+00    0.202217817306518555E+00    0.404478490352630615E+00    0.215249896049499512E+00   -0.424260475138966513E+03   -0.521515351937698224E+01    1
    0.439422815911754570E-05    0.267977178096771240E+00    0.441529154777526855E+00    0.722752809524536133E-01    0.218218386173248291E+00   -0.418088221936248829E+03   -0.522515351937697670E+01    1
    0.395276524602100558E-05    0.413497686386108398E-01    0.304483830928802490E+00    0.617270708084106445E+00    0.368956923484802246E-01   -0.409068578480994518E+03   -0.523515351937698092E+01    1
    0.443582563159550256E-05    0.202311456203460693E+00    0.145408093929290771E+00    0.283186078071594238E+00    0.369094371795654297E+00   -0.400723715078592136E+03   -0.524515351937698071E+01    1
    0.451430730179210311E-05    0.321525275707244873E+00    0.650006532669067383E-02    0.891029834747314453E-02    0.663064360618591309E+00   -0.399626847584954362E+03   -0.525515351937698583E+01    1
    0.407801236498927278E-05    0.803295314311981201E+00    0.305335521697998047E-01    0.923052430152893066E-01    0.738658905029296875E-01   -0.398063261041721944E+03   -0.526515351937698739E+01    1
    0.428130144612959556E-05    0.412643909454345703E+00    0.130641579627990723E+00    0.265162289142608643E+00    0.191552221775054932E+00   -0.394987788799348209E+03   -0.527515351937698007E+01    1
    0.399784603167567721E-05    0.701459884643554688E+00    0.619949698448181152E-01    0.150075674057006836E+00    0.864694714546203613E-01   -0.389231756564503485E+03   -0.528515351937697542E+01    1
    0.395851937493134032E-05    0.294886827468872070E-01    0.246111989021301270E+00    0.491095185279846191E+00    0.233304142951965332E+00   -0.388770521981636705E+03   -0.529515351937697609E+01    1
    0.445212026088117126E-05    0.962138056755065918E+00    0.145035982131958008E-02    0.176753997802734375E-01    0.187361836433410645E-01   -0.386681899417544173E+03   -0.530515351937697677E+01    1
    0.485434765324487999E-05    0.450937390327453613E+00    0.189973115921020508E+00    0.351725041866302490E+00    0.736445188522338867E-02   -0.377880181725803538E+03   -0.531515351937698188E+01    1
    0.523547182895740301E-05    0.784189641475677490E+00    0.218405723571777344E-01    0.183613896369934082E-01    0.175608396530151367E+00   -0.376085366892856939E+03   -0.532515351937698078E+01    1
    0.423330468907833122E-05    0.223728477954864502E+00    0.136595249176025391E+00    0.262387633323669434E+00    0.377288639545440674E+00   -0.375592375642687557E+03   -0.533515351937697613E+01    1
    0.461592403417325453E-05    0.879645347595214844E-01    0.563390135765075684E+00    0.338820159435272217E+00    0.982517004013061523E-02   -0.374769389090062191E+03   -0.534515351937697680E+01    1
    0.513582152805751966E-05    0.249921321868896484E+00    0.241885721683502197E+00    0.434499561786651611E+00    0.736933946609497070E-01   -0.373172225207012673E+03   -0.535515351937698103E+01    1
    0.431440409863795131E-05    0.102123081684112549E+00    0.563617706298828125E+00    0.331400394439697266E+00    0.285881757736206055E-02   -0.367087886429019250E+03   -0.536515351937698171E+01    1
    0.433802475208894589E-05    0.721985697746276855E+00    0.563077926635742188E-01    0.109225571155548096E+00    0.112480938434600830E+00   -0.361008055260328206E+03   -0.537515351937698238E+01    1
    0.369049841788679664E-05    0.234458744525909424E+00    0.231524109840393066E+00    0.466552257537841797E+00    0.674648880958557129E-01   -0.358720445089438897E+03   -0.538515351937698128E+01    1
    0.415178931562941334E-05    0.484180927276611328E+00    0.762743353843688965E-01    0.146394073963165283E+00    0.293150663375854492E+00   -0.357293656172008923E+03   -0.539515351937698018E+01    1
    0.392083970154784876E-05    0.531954228878021240E+00    0.129559993743896484E+00    0.247258841991424561E+00    0.912269353866577148E-01   -0.328365025047911672E+03   -0.540515351937698263E+01    1
    0.352578179849211558E-05    0.700904130935668945E-01    0.430450499057769775E+00    0.415787696838378906E-01    0.457880318164825439E+00   -0.327607917345852911E+03   -0.541515351937698153E+01    1
    0.407990957735791124E-05    0.667344331741333008E-01    0.210953712463378906E+00    0.377909660339355469E+00    0.344402194023132324E+00   -0.318412770530363957E+03   -0.542515351937697865E+01    1
    0.408781310840047354E-05    0.521999180316925049E+00    0.823018550872802734E-01    0.140120863914489746E+00    0.255578100681304932E+00   -0.317765797745947907E+03   -0.543515351937697933E+01    1
    0.375768683329563867E-05    0.138092041015625000E+00    0.912805199623107910E-01    0.153370022773742676E+00    0.617257416248321533E+00   -0.309029517699770963E+03   -0.544515351937698178E+01    1
    0.394131217443485250E-05    0.102754056453704834E+00    0.438616096973419189E+00    0.105757117271423340E+00    0.352872729301452637E+00   -0.294687325267372273E+03   -0.545515351937698245E+01    1
    0.395942158840933175E-05    0.642246007919311523E-01    0.429940640926361084E+00    0.866805315017700195E-01    0.419154226779937744E+00   -0.294071804132626369E+03   -0.546515351937698401E+01    1
    0.456788251988069206E-05    0.157072126865386963E+00    0.234001994132995605E+00    0.391586124897003174E+00    0.217339754104614258E+00   -0.291518786065475922E+03   -0.547515351937698025E+01    1
    0.408269287034227719E-05    0.100731134414672852E+00    0.139644443988800049E+00    0.217716097831726074E+00    0.541908323764801025E+00   -0.284949038127352708E+03   -0.548515351937698004E+01    1
    0.430883914406466996E-05    0.930504798889160156E-01    0.439257144927978516E+00    0.132490754127502441E+00    0.335201621055603027E+00   -0.280244044518671672E+03   -0.549515351937697805E+01    1
    0.357727109070497280E-05    0.506594061851501465E+00    0.576195716857910156E-01    0.817779302597045898E-01    0.354008436203002930E+00   -0.267678232373415938E+03   -0.550515351937697694E+01    1
    0.393268277132219262E-05    0.119320154190063477E-01    0.413988232612609863E-01    0.959944725036621094E-02    0.937069714069366455E+00   -0.260949121768108853E+03   -0.551515351937698295E+01    1
    0.434742494218448392E-05    0.239240765571594238E+00    0.995196700096130371E-01    0.113839983940124512E+00    0.547399580478668213E+00   -0.254743047314716591E+03   -0.552515351937698185E+01    1
    0.381007185740625567E-05    0.284555554389953613E+00    0.151504576206207275E+00    0.238823533058166504E+00    0.325116336345672607E+00   -0.253662172838627185E+03   -0.553515351937698163E+01    1
    0.429377143789278450E-05    0.551944732666015625E+00    0.110997498035430908E+00    0.147401273250579834E+00    0.189656496047973633E+00   -0.249767776988368269E+03   -0.554515351937698142E+01    1
    0.349446472938693695E-05    0.231141328811645508E+00    0.492410063743591309E-01    0.451460480690002441E-01    0.674471616744995117E+00   -0.249499562366794663E+03   -0.555515351937698032E+01    1
    0.445106527478595135E-05    0.108025550842285156E+00    0.333089530467987061E+00    0.558220922946929932E+00    0.663995742797851562E-03   -0.243252719958467594E+03   -0.556515351937698544E+01    1
    0.396977687488080950E-05    0.613779962062835693E+00    0.125773072242736816E+00    0.181236088275909424E+00    0.792108774185180664E-01   -0.235173657105534886E+03   -0.557515351937698611E+01    1
    0.417841274454589426E-05    0.608014583587646484E+00    0.140961766242980957E+00    0.197477459907531738E+00    0.535461902618408203E-01   -0.226547452046597414E+03   -0.558515351937698146E+01    1
    0.378583620099610678E-05    0.244285404682159424E+00    0.414810001850128174E+00    0.112762212753295898E+00    0.228142380714416504E+00   -0.225608826235024480E+03   -0.559515351937697680E+01    1
    0.398861189263237507E-05    0.918461680412292480E-01    0.296345949172973633E+00    0.489493012428283691E+00    0.122314870357513428E+00   -0.225218332332696889E+03   -0.560515351937697748E+01    1
    0.470095327143047567E-05    0.552609324455261230E+00    0.776374936103820801E-01    0.521345138549804688E-01    0.317618668079376221E+00   -0.225158906319909306E+03   -0.561515351937697904E+01    1
    0.471705988339200809E-05    0.504330277442932129E+00    0.788590312004089355E-01    0.457773208618164062E-01    0.371033370494842529E+00   -0.215804993746434207E+03   -0.562515351937698060E+01    1
    0.414443234355924735E-05    0.184028148651123047E-01    0.227798819541931152E+00    0.336257159709930420E+00    0.417541205883026123E+00   -0.212709480540268487E+03   -0.563515351937698039E+01    1
    0.439038321241260586E-05    0.305066943168640137E+00    0.606603026390075684E-01    0.694483518600463867E-02    0.627327919006347656E+00   -0.210609488443565738E+03   -0.564515351937698284E+01    1
    0.435344949049284640E-05    0.134716749191284180E+00    0.397846758365631104E+00    0.105669140815734863E+00    0.361767351627349854E+00   -0.208514663185689045E+03   -0.565515351937698085E+01    1
    0.327568545077857891E-05    0.394763350486755371E-01    0.282433629035949707E+00    0.475566029548645020E+00    0.202524006366729736E+00   -0.206451318123759847E+03   -0.566515351937697975E+01    1
    0.374684265783387758E-05    0.305189132690429688E+00    0.353480100631713867E+00    0.926506519317626953E-02    0.332065701484680176E+00   -0.204900264423170938E+03   -0.567515351937697954E+01    1
    0.413810874231554008E-05    0.617469820696163185E+00    0.130614210421118981E+00    0.159266625405874218E+00    0.926493434768436153E-01   -0.200097077514076091E+03   -0.568515351937697666E+01    1
    0.394865598267393984E-05    0.142799437046051025E+00    0.194214105606079102E+00    0.266563832759857178E+00    0.396422624588012695E+00   -0.192684825270717681E+03   -0.569515351937697734E+01    1
    0.400653329218677389E-05    0.549057900905609131E+00    0.133320271968841553E+00    0.146709442138671875E+00    0.170912384986877441E+00   -0.175203173140776073E+03   -0.570515351937697890E+01    1
    0.360589589121719205E-05    0.337322771549224854E+00    0.343841254711151123E+00    0.192338228225708008E-01    0.299602150917053223E+00   -0.168256186036853023E+03   -0.571515351937697780E+01    1
    0.395447606664725536E-05    0.437376499176025391E-01    0.523836851119995117E+00    0.375904798507690430E+00    0.565207004547119141E-01   -0.166421926500301709E+03   -0.572515351937697403E+01    1
    0.447251091176500653E-05    0.406077146530151367E+00    0.241068184375762939E+00    0.323471963405609131E+00    0.293827056884765625E-01   -0.155494609443973502E+03   -0.573515351937697382E+01    1
    0.428219845237291997E-05    0.317560493946075439E+00    0.256462633609771729E+00    0.354784250259399414E+00    0.711926221847534180E-01   -0.155034725914453873E+03   -0.574515351937697805E+01    1
    0.413046559135231393E-05    0.163330972194671631E+00    0.439160525798797607E+00    0.230869054794311523E+00    0.166639447212219238E+00   -0.153654945621777273E+03   -0.575515351937698227E+01    1
    0.382086761423207238E-05    0.411198735237121582E-01    0.366790652275085449E+00    0.689169764518737793E-01    0.523172497749328613E+00   -0.151048820987509544E+03   -0.576515351937698384E+01    1
    0.405318670916181926E-05    0.105062961578369141E+00    0.223305583000183105E+00    0.279906928539276123E+00    0.391724526882171631E+00   -0.147274772319955844E+03   -0.577515351937697918E+01    1
    0.390809981158411324E-05    0.548665583133697510E+00    0.146191358566284180E+00    0.147867441177368164E+00    0.157275617122650146E+00   -0.144294531016516032E+03   -0.578515351937698075E+01    1
    0.433776261157731246E-05    0.184607505798339844E+00    0.459211349487304688E+00    0.295291364192962646E+00    0.608897805213928223E-01   -0.136868387626541818E+03   -0.579515351937698409E+01    1
    0.323764603395639395E-05    0.939186811447143555E-01    0.225014925003051758E+00    0.299062252044677734E+00    0.382004141807556152E+00   -0.135924809132166615E+03   -0.580515351937698565E+01    1
    0.373940251749095540E-05    0.353523313999176025E+00    0.188832461833953857E+00    0.220527470111846924E+00    0.237116754055023193E+00   -0.135511143352629631E+03   -0.581515351937698366E+01    1
    0.440742083104648454E-05    0.401791453361511230E+00    0.397969782352447510E+00    0.193347990512847900E+00    0.689077377319335938E-02   -0.132220084207176427E+03   -0.582515351937698256E+01    1
    0.322602526365137168E-05    0.169965207576751709E+00    0.438675820827484131E+00    0.222050428390502930E+00    0.169308543205261230E+00   -0.131388358467024403E+03   -0.583515351937698412E+01    1
    0.411501018249524012E-05    0.253854274749755859E+00    0.179304540157318115E+00    0.180728852748870850E+00    0.386112332344055176E+00   -0.129964813331793550E+03   -0.584515351937698391E+01    1
    0.406056064393931230E-05    0.441872483611806199E+00    0.162987615663836460E+00    0.156314459575664144E+00    0.238825441148693196E+00   -0.128111906927964412E+03   -0.585515351937697837E+01    1
    0.344285565829053863E-05    0.963659286499023438E-01    0.357193648815155029E+00    0.653737187385559082E-01    0.481066703796386719E+00   -0.127650954896601959E+03   -0.586515351937697371E+01    1
    0.483303804950689034E-05    0.496290087699890137E+00    0.167175829410552979E+00    0.145177781581878662E+00    0.191356301307678223E+00   -0.124384416445031292E+03   -0.587515351937697705E+01    1
    0.481051543671993102E-05    0.752219319343566895E+00    0.965563058853149414E-01    0.122321248054504395E-01    0.138992249965667725E+00   -0.119886830325514012E+03   -0.588515351937697684E+01    1
    0.352151190223531661E-05    0.926367663632834820E-01    0.158232832809336532E+00    0.135617575124978740E+00    0.613512825702401177E+00   -0.117742302642381702E+03   -0.589515351937697751E+01    1
    0.415423285305507115E-05    0.559667306490777450E+00    0.187409644709638057E+00    0.194775030926732429E+00    0.581480178728520647E-01   -0.115993012291476248E+03   -0.590515351937697286E+01    1
    0.335291468650435034E-05    0.241806030273437500E+00    0.431822121143341064E+00    0.244972348213195801E+00    0.813995003700256348E-01   -0.109863011084677481E+03   -0.591515351937697531E+01    1
    0.391430413286465304E-05    0.439411268732041616E+00    0.367663079211045241E+00    0.148082644316967826E+00    0.448430077399453175E-01   -0.108418915110164335E+03   -0.592515351937697687E+01    1
    0.362859277158688203E-05    0.309843897819519043E+00    0.290914773941040039E+00    0.393467307090759277E+00    0.577402114868164062E-02   -0.107864289072870136E+03   -0.593515351937697400E+01    1
    0.451322077457907706E-05    0.741469860076904297E-02    0.461742043495178223E+00    0.324252188205718994E+00    0.206591069698333740E+00   -0.106845463150546280E+03   -0.594515351937698000E+01    1
    0.395829338082826099E-05    0.272942006587982178E+00    0.344343423843383789E+00    0.938778519630432129E-01    0.288836717605590820E+00   -0.105874790770855952E+03   -0.595515351937698156E+01    1
    0.418485172514299489E-05    0.513805031776428223E+00    0.197429478168487549E+00    0.200555384159088135E+00    0.882101058959960938E-01   -0.105503441336823244E+03   -0.596515351937697336E+01    1
    0.379786826893048197E-05    0.376698970794677734E-01    0.144355773925781250E+00    0.812907218933105469E-01    0.736683607101440430E+00   -0.104370847571221660E+03   -0.597515351937696959E+01    1
    0.428716064811240443E-05    0.163495659828186035E+00    0.264376103878021240E+00    0.310563266277313232E+00    0.261564970016479492E+00   -0.101468899247587331E+03   -0.598515351937697559E+01    1
    0.442240832715321008E-05    0.829459428787231445E+00    0.110486626625061035E+00    0.325494408607482910E-01    0.275045037269592285E-01   -0.101416979207768691E+03   -0.599515351937697627E+01    1
    0.373052308217499000E-05    0.869488716125488281E-01    0.325016021728515625E+00    0.440024077892303467E+00    0.148011028766632080E+00   -0.101315674706883399E+03   -0.600515351937697517E+01    1
    0.414794911543912146E-05    0.544844434102303918E-01    0.485561262221562706E+00    0.373698917476175896E+00    0.862553768920309993E-01   -0.101137539866165383E+03   -0.601515351937697851E+01    1
    0.398421869018412267E-05    0.127502298266180036E+00    0.296718365320123467E+00    0.377570255159578982E+00    0.198209081254117514E+00   -0.995446375390198028E+02   -0.602515351937697829E+01    1
    0.419311558279863572E-05    0.579069793224334717E+00    0.193298339843750000E+00    0.187282562255859375E+00    0.403493046760559082E-01   -0.985043684446611678E+02   -0.603515351937697453E+01    1
    0.350870069326018972E-05    0.113092899322509766E+00    0.442046284675598145E+00    0.276259958744049072E+00    0.168600857257843018E+00   -0.982517106366076405E+02   -0.604515351937697520E+01    1
    0.410353365609403239E-05    0.497588217258453369E+00    0.356060028076171875E+00    0.145739614963531494E+00    0.612139701843261719E-03   -0.981667113931143831E+02   -0.605515351937697410E+01    1
    0.331431585709769890E-05    0.375934600830078125E+00    0.205676198005676270E+00    0.224428892135620117E+00    0.193960309028625488E+00   -0.974022087784244519E+02   -0.606515351937697478E+01    1
    0.377509696686392350E-05    0.306763311872397082E+00    0.295831269816894726E+00    0.101692377735226325E-01    0.387236180537185559E+00   -0.931729311298314116E+02   -0.607515351937697723E+01    1
    0.467856422634472464E-05    0.425127804279327393E+00    0.177887320518493652E+00    0.133564829826354980E+00    0.263420045375823975E+00   -0.929215231041166021E+02   -0.608515351937697790E+01    1
    0.380140459974608101E-05    0.401861667633056641E-01    0.325153768062591553E+00    0.533391237258911133E-01    0.581320941448211670E+00   -0.919852298260072985E+02   -0.609515351937697769E+01    1
    0.433853359766059830E-05    0.515332143212992699E+00    0.278750031731727188E+00    0.815869168908434084E-02    0.197759133366195772E+00   -0.891193459420853173E+02   -0.610515351937697481E+01    1
    0.451680221304082697E-05    0.143977224826812744E+00    0.401522576808929443E+00    0.236715853214263916E+00    0.217784345149993896E+00   -0.864010804492262139E+02   -0.611515351937697282E+01    1
    0.399946802321806708E-05    0.613578557968139648E-01    0.162658572196960449E+00    0.894606709480285645E-01    0.686522901058197021E+00   -0.850484510838208081E+02   -0.612515351937697528E+01    1
    0.409359990574662656E-05    0.300733864307403564E+00    0.280894756317138672E+00    0.333376467227935791E+00    0.849949121475219727E-01   -0.847819503823728411E+02   -0.613515351937697417E+01    1
    0.441988753807093660E-05    0.472028672695159912E+00    0.220482468605041504E+00    0.212440490722656250E+00    0.950483679771423340E-01   -0.824831018586787081E+02   -0.614515351937697485E+01    1
    0.395823339327380083E-05    0.528725147833098048E-02    0.391473957985216447E+00    0.203766503448924774E+00    0.399472287087527800E+00   -0.805399013027495130E+02   -0.615515351937697819E+01    1
    0.438894661856305069E-05    0.346408843994140625E+00    0.295561790466308594E+00    0.351226568222045898E+00    0.680279731750488281E-02   -0.791651695232682755E+02   -0.616515351937697620E+01    1
