    0.826681852340698242E-01    0.851076016752458031E+00    0.522798826877859599E-01   -0.313109531341662796E+04   -0.460515351937698814E+01    1
    0.187337398529052734E+00    0.773502862958849846E+00    0.200552161924655858E-01   -0.261192500311121648E+04   -0.461515351937698259E+01    1
    0.330381095409393311E+00    0.641431412847957461E+00    0.212796828137345739E-01   -0.161004189051234198E+04   -0.462515351937698149E+01    1
    0.884976387023925781E-01    0.147001591982188984E+00    0.679995654718974718E+00   -0.152663685061500973E+04   -0.463515351937698661E+01    1
    0.257263123989105225E+00    0.624389916965409242E+00    0.686922701671194465E-02   -0.151281427982901414E+04   -0.464515351937698728E+01    1
    0.246214270591735840E+00    0.596255301423084916E+00    0.411579446447893956E-02   -0.132926462421718611E+04   -0.465515351937698174E+01    1
    0.307141661643981934E+00    0.851838474746671181E-01    0.482253097670049147E+00   -0.121867066203258969E+04   -0.466515351937698153E+01    1
    0.369860112667083740E+00    0.690015514096629090E-01    0.435255660035845315E+00   -0.115948710771739593E+04   -0.467515351937698398E+01    1
    0.119488537311553955E+00    0.675743041851966098E-01    0.407343479672167330E+00   -0.108982293075464190E+04   -0.468515351937698377E+01    1
    0.372982025146484375E-02    0.161037634761100890E+00    0.550333697232038177E+00   -0.970975403990562882E+03   -0.469515351937698444E+01    1
    0.284718751907348633E+00    0.556596502667616733E+00    0.493470762398847893E-01   -0.970089322792910252E+03   -0.470515351937698423E+01    1
    0.403390228748321533E+00    0.332612155081903893E-01    0.302381242841816444E+00   -0.948664208375344856E+03   -0.471515351937698135E+01    1
    0.443105816841125488E+00    0.520797800597378568E+00    0.244269985400148411E-02   -0.940448770205017354E+03   -0.472515351937698025E+01    1
    0.350700378417968750E+00    0.544424589124901104E+00    0.541520762248404661E-01   -0.907800122075349691E+03   -0.473515351937698448E+01    1
    0.428900480270385742E+00    0.510122589237624879E+00    0.301845912775976514E-04   -0.884875209707339877E+03   -0.474515351937698782E+01    1
    0.220285952091217041E+00    0.563206924224822103E+00    0.124543909718936266E+00   -0.794740425424688965E+03   -0.475515351937698494E+01    1
    0.107577621936798096E+00    0.123307439647408756E+00    0.407432579304833786E+00   -0.761283733074840256E+03   -0.476515351937698117E+01    1
    0.901722908020019531E-02    0.159854266388194333E+00    0.475536656834325500E+00   -0.758780052332142645E+03   -0.477515351937698451E+01    1
    0.326785683631896973E+00    0.538808128397512576E+00    0.130181512268187666E+00   -0.685920801643023196E+03   -0.478515351937698341E+01    1
    0.202262997627258301E+00    0.575013096782733157E+00    0.204866595534223844E+00   -0.658446047647077194E+03   -0.479515351937697876E+01    1
