    0.418461596834807637E-05    0.568005521020606786E-05    0.339970855701651105E-05    0.643902014175965197E-05    0.410160210529815322E-05    0.983872869877616345E-05    0.212380401067872315E+00    0.288277923889736443E+00    0.172544260289212159E+00    0.326797414753179194E+00   -0.175879552103066089E+03
    0.436213262877380050E-05    0.586198569871414232E-05    0.385369955789352577E-05    0.568234419483005990E-05    0.410854421137949882E-05    0.953604375272358652E-05    0.220753889116232616E+00    0.296656761969808225E+00    0.195023681599896692E+00    0.287565667314062412E+00   -0.175316080076618164E+03
    0.390718503723430740E-05    0.596950642393588870E-05    0.400776672735712612E-05    0.584627299399061267E-05    0.410614660955977310E-05    0.985403972134773964E-05    0.198025354513785029E+00    0.302548667290397422E+00    0.203123071835682234E+00    0.296302906360135232E+00   -0.175163170833182448E+03
    0.439218785149804027E-05    0.587982907559214012E-05    0.385611990576854001E-05    0.562003639813340312E-05    0.410547943624381193E-05    0.947615630390194228E-05    0.222409830019370480E+00    0.297740403976431256E+00    0.195264638438398669E+00    0.284585127565799623E+00   -0.174834101244394333E+03
    0.467318188822990332E-05    0.566472416400537118E-05    0.335808748416659952E-05    0.602373979896138004E-05    0.409965860891606072E-05    0.938182728312797872E-05    0.236979973752967560E+00    0.287261702157344201E+00    0.170290714740273158E+00    0.305467609349415026E+00   -0.174765753278215925E+03
    0.407060865191658682E-05    0.575446778768847162E-05    0.358033672582479407E-05    0.630608066498416315E-05    0.410340925781729826E-05    0.988641739080895764E-05    0.206509394312662742E+00    0.291934636572778017E+00    0.181637006136008000E+00    0.319918962978551269E+00   -0.174562362229466089E+03
    0.380087708970438424E-05    0.593492336624517282E-05    0.396321744592863873E-05    0.602781150062926577E-05    0.410699512018878321E-05    0.999102894655790535E-05    0.192675518815064006E+00    0.300855410930394584E+00    0.200904938399521865E+00    0.305564131855019516E+00   -0.174506960679982512E+03
    0.338987066880488993E-05    0.616148081393509469E-05    0.447881527197619724E-05    0.572883336006520120E-05    0.411497544699723271E-05    0.102076486320413976E-04    0.171560840584690483E+00    0.311831609805285237E+00    0.226672161848193388E+00    0.289935387761830921E+00   -0.174368311415219068E+03
    0.446789115188166877E-05    0.582222392209223520E-05    0.370878738413858978E-05    0.574537730268258501E-05    0.410476089650460515E-05    0.945416468682117478E-05    0.226287877097105711E+00    0.294881555196206402E+00    0.187841107858635864E+00    0.290989459848051968E+00   -0.174132952209572977E+03
    0.364033669543446641E-05    0.611872371569693121E-05    0.445086771485157856E-05    0.557147760688759419E-05    0.411728221186503357E-05    0.100223453217391736E-04    0.184028210360467653E+00    0.309316931178935717E+00    0.225002599661338232E+00    0.281652258799258315E+00   -0.173881191535589096E+03
    0.341494953367098871E-05    0.609255690092974217E-05    0.431601970470003563E-05    0.592429497517594003E-05    0.411343928860546813E-05    0.102403146798759748E-04    0.172927915129206938E+00    0.308517930439597632E+00    0.218556755182274437E+00    0.299997399248920937E+00   -0.173789769379940481E+03
    0.346240362304044052E-05    0.614521262138328832E-05    0.446473834287311073E-05    0.569048596133610033E-05    0.411513084347233518E-05    0.101552243042092111E-04    0.175197670320724530E+00    0.310947842050386447E+00    0.225915820748852386E+00    0.287938666880036609E+00   -0.173788050352361097E+03
    0.433139851229133555E-05    0.577763458025474520E-05    0.366518225050311032E-05    0.596591004280318854E-05    0.410598545246173154E-05    0.963109229330629801E-05    0.219421023302902668E+00    0.292684796439820927E+00    0.185671680339473566E+00    0.302222499917802812E+00   -0.173742773328405747E+03
    0.457046735323834084E-05    0.570743095383742222E-05    0.347065570773020087E-05    0.597937560982924845E-05    0.410185759992434555E-05    0.945003131755944932E-05    0.231674962360519543E+00    0.289307142839270837E+00    0.175925998002153583E+00    0.303091896798056037E+00   -0.173732079311472262E+03
    0.382643054912092335E-05    0.596756403988583800E-05    0.398155089465551889E-05    0.595043344179630192E-05    0.410618507349223723E-05    0.993198433645182080E-05    0.193979247548646955E+00    0.302523087063832796E+00    0.201843006610783804E+00    0.301654658776736362E+00   -0.173453236868155727E+03
    0.333524278008665912E-05    0.604153455008503434E-05    0.427374087756282057E-05    0.609687452742471380E-05    0.411484364882590955E-05    0.103706154049875344E-04    0.168895348607131790E+00    0.305940871846255957E+00    0.216420513577655377E+00    0.308743265968956959E+00   -0.173438915033602825E+03
    0.413783663842915743E-05    0.592984477374990289E-05    0.397680708229392027E-05    0.570378593693434779E-05    0.410763206727277238E-05    0.968059301922826891E-05    0.209529022538212789E+00    0.300271539893084305E+00    0.201374914861891546E+00    0.288824522706811360E+00   -0.173419816037196142E+03
