

    0.654520707736644833E-32    0.180881162251145383E+03    0.446756839981020696E-05    0.267074942588806152E+00    0.300209403038024902E+00    0.307802557945251465E-01    0.401935398578643799E+00
    0.597712328193092517E-31    0.176437579349545189E+03    0.421586128480151880E-05    0.741469502449035645E+00    0.137684643268585205E+00    0.764334797859191895E-01    0.444123744964599609E-01
    0.983267197782165970E-31    0.175422036709067811E+03    0.359011095177473674E-05    0.184032652569503130E+00    0.383387614314141312E+00    0.174526559478636600E+00    0.258053173637718958E+00
    0.341351286805864308E-29    0.168307633913689727E+03    0.409572566772046384E-05    0.177052378654479980E+00    0.309230983257293701E+00    0.387480616569519043E+00    0.126236021518707275E+00
    0.517977596030768034E-28    0.162848423974089400E+03    0.417588889700012025E-05    0.774604678153991699E-01    0.192066073417663574E+00    0.145592451095581055E+00    0.584881007671356201E+00
    0.529793461600883802E-28    0.162783313483920722E+03    0.396529583923520730E-05    0.863667503575112766E-01    0.126978931218557134E+00    0.200844996459465519E-01    0.766569818777985024E+00
    0.168664718551924020E-27    0.160447292108007389E+03    0.413359950255365271E-05    0.529996573925018311E+00    0.131058454513549805E+00    0.451579689979553223E-01    0.293787002563476562E+00
    0.271750775120044119E-27    0.159473347012288031E+03    0.376732164990071449E-05    0.123156607151031494E+00    0.329853534698486328E+00    0.426961600780487061E+00    0.120028257369995117E+00
    0.209804064868513813E-26    0.155365599441462621E+03    0.412686544185128477E-05    0.584049224853515625E+00    0.290827035903930664E+00    0.424868464469909668E-01    0.826368927955627441E-01
    0.316834907733953656E-26    0.154521185898101578E+03    0.386670653145068405E-05    0.924090743064880371E-01    0.196002662181854248E+00    0.154981970787048340E+00    0.556606292724609375E+00
    0.553776207292240779E-26    0.153384426288593716E+03    0.388338745032669294E-05    0.174002110958099365E+00    0.199309706687927246E+00    0.164126336574554443E+00    0.462561845779418945E+00
    0.261314633106738137E-25    0.150261327052696799E+03    0.401029860480117710E-05    0.441347122192382812E+00    0.316337108612060547E+00    0.852440595626831055E-01    0.157071709632873535E+00
    0.193864444454513392E-22    0.137022948489186177E+03    0.357759410600231734E-05    0.667101085186004639E+00    0.113293409347534180E+00    0.116162896156311035E-01    0.207989215850830078E+00
    0.128191794726774850E-21    0.133225041575515462E+03    0.344613081017541172E-05    0.520339897014970187E+00    0.183903012017094025E+00    0.145012478968498670E+00    0.150744611999437117E+00
    0.140848426529558791E-21    0.133016728006987648E+03    0.380317025832166941E-05    0.573607696637343581E-01    0.339065802576355935E+00    0.114563302255567823E+00    0.489010125504341864E+00
    0.154194972900254392E-21    0.132815660934145058E+03    0.454939278239631092E-05    0.406121015548706055E-01    0.303135454654693604E+00    0.336448431015014648E+00    0.319804012775421143E+00
    0.306815641810291616E-21    0.131419602549149829E+03    0.431286277269919424E-05    0.145877897739410400E+00    0.315604925155639648E+00    0.843507051467895508E-01    0.454166471958160400E+00
    0.378429014258165666E-20    0.126374869446228843E+03    0.412812720078878155E-05    0.525918483734130859E+00    0.319316327571868896E+00    0.117082595825195312E+00    0.376825928688049316E-01
    0.751185475886552477E-20    0.124983621280705592E+03    0.387587009886555690E-05    0.270915742721505926E+00    0.245584754219715096E+00    0.239660340731325250E+00    0.243839162327453729E+00
    0.123347925611842907E-19    0.123971738229546929E+03    0.427576719724247177E-05    0.242052407951964588E+00    0.197272392714814393E+00    0.133986754364560257E+00    0.426688444968660763E+00
    0.453046238370078518E-19    0.121349767897570700E+03    0.439915313943443526E-05    0.205866564770289917E+00    0.218772616310654311E+00    0.171246779292569484E+00    0.404114039626486288E+00
    0.535510109215497598E-19    0.120995316745440277E+03    0.439315825737554414E-05    0.578393193570379046E-02    0.222361647266893059E+00    0.167925296617840197E+00    0.603929124179563015E+00
    0.635595859517465069E-19    0.120632630440329876E+03    0.437647377420869568E-05    0.323441267013549805E+00    0.249956071376800537E+00    0.238683879375457764E+00    0.187918782234191895E+00
    0.128990826326895131E-18    0.119197103518869113E+03    0.411434072733030110E-05    0.340481403333696753E+00    0.156548935399287381E+00    0.566577754030354597E-01    0.446311885863980407E+00
    0.308853902082093820E-18    0.117430849382459826E+03    0.443302531159172766E-05    0.212469339370727539E+00    0.298925697803497314E+00    0.684651732444763184E-01    0.420139789581298828E+00
    0.751235071995358018E-18    0.115633148865517171E+03    0.434728526860607092E-05    0.390200232517380785E+00    0.160648305128671232E+00    0.607454370194269178E-01    0.388406025334521066E+00
    0.812340740102656940E-18    0.115456746329425769E+03    0.462314699298414475E-05    0.515374525345922430E-01    0.392018616261782027E+00    0.497742996155426443E+00    0.587009350481992875E-01
    0.123169933294400213E-17    0.114604285962297354E+03    0.425521936702499000E-05    0.994926095008850098E-01    0.258899390697479248E+00    0.242219269275665283E+00    0.399388730525970459E+00
    0.149100902298936052E-16    0.109596999176292002E+03    0.375473229312390521E-05    0.477843310460361159E+00    0.308423921608730722E+00    0.995602188191381243E-01    0.114172549111769994E+00
    0.152422414534212589E-16    0.109532934304201007E+03    0.384992737146280404E-05    0.378290687902897882E+00    0.255282322087528324E+00    0.251535082124552334E+00    0.114891907885021460E+00
    0.465136576796566162E-16    0.107281583571062896E+03    0.465135853034081744E-05    0.314156217654996406E+00    0.155801667092732077E+00    0.356622283706252707E-01    0.494379886881646247E+00
    0.496176251099701456E-16    0.107132383305941005E+03    0.387007375964142735E-05    0.551558136940002441E-01    0.191368758678436279E+00    0.105517029762268066E+00    0.647958397865295410E+00
    0.563151454499920537E-16    0.106859148512501989E+03    0.417770034504170845E-05    0.228504240512847900E+00    0.350607872009277344E+00    0.177682399749755859E+00    0.243205487728118896E+00
    0.693816217917061089E-16    0.106421831503557911E+03    0.395602736816825978E-05    0.139741419080185669E+00    0.164756587681353817E+00    0.542049563542338353E-01    0.641297036884226679E+00
    0.177537817615787939E-15    0.104522708250655967E+03    0.436735053614322907E-05    0.157791376113891602E-02    0.279613852500915527E+00    0.270484685897827148E-01    0.691759765148162842E+00
    0.336322306942359639E-15    0.103224935643016352E+03    0.445149113970655656E-05    0.147190034389495850E+00    0.203564941883087158E+00    0.121869862079620361E+00    0.527375161647796631E+00
    0.496839751299873018E-15    0.102424540452856689E+03    0.402184891384949110E-05    0.160433232784271240E+00    0.214285492897033691E+00    0.149604439735412598E+00    0.475676834583282471E+00
    0.195590909572609325E-14    0.996638547872065317E+02    0.453167357280183401E-05    0.194792425769746730E+00    0.190631369821472579E+00    0.938795545758522865E-01    0.520696649832928404E+00
    0.100443823518880081E-13    0.963715379625930098E+02    0.410073448526454366E-05    0.257301449775695801E+00    0.189665973186492920E+00    0.985556244850158691E-01    0.454476952552795410E+00
    0.229870880648311914E-13    0.946956996395044257E+02    0.431496384271101989E-05    0.587709733645446833E-01    0.390159581806530487E+00    0.480533328726171272E+00    0.705361161027535655E-01
    0.295588179293062242E-13    0.941728007662751168E+02    0.410864060317719584E-05    0.617476787719996367E+00    0.260367329483764953E+00    0.331474815622728736E-01    0.890084012339658059E-01
    0.112560930445072166E-12    0.914785756211441310E+02    0.409936301987866188E-05    0.218834928336333695E+00    0.255350256957811550E+00    0.957594655516647020E-03    0.524857220050338080E+00
    0.120582000451648966E-12    0.913209049327807634E+02    0.467953630007787431E-05    0.818129777908325195E-01    0.272390246391296387E+00    0.241745412349700928E+00    0.404051363468170166E+00
    0.176704196361439200E-12    0.905366107240123341E+02    0.369333223211738299E-05    0.236222684383392334E+00    0.197840154170989990E+00    0.113879501819610596E+00    0.452057659626007080E+00
    0.224348109916545304E-12    0.900391671637614195E+02    0.436527466569889393E-05    0.269450962543487549E+00    0.308877527713775635E+00    0.115707278251647949E+00    0.305964231491088867E+00
    0.401203801411079773E-12    0.888566259168259336E+02    0.415569117067953708E-05    0.143937597285894309E+00    0.340231977846603750E+00    0.169262378329279262E+00    0.346568046538222707E+00
    0.483598150373230942E-12    0.884630563910575063E+02    0.392378689712592567E-05    0.250410676002502441E+00    0.252919137477874756E+00    0.218944787979125977E+00    0.277725398540496826E+00
    0.555756277793725594E-12    0.881649052814053391E+02    0.475949913480064726E-05    0.378240823745727539E+00    0.349107086658477783E+00    0.209916591644287109E+00    0.627354979515075684E-01
    0.991944749626310685E-12    0.869862301595313454E+02    0.405737667787977532E-05    0.988839268684387207E-01    0.312595546245574951E+00    0.325991451740264893E+00    0.262529075145721436E+00
    0.999965407544321375E-12    0.869501236072602524E+02    0.447780292931212959E-05    0.169375479221343994E+00    0.376521885395050049E+00    0.449521183967590332E+00    0.458145141601562500E-02
    0.278439541752573726E-11    0.848819928920646447E+02    0.319782460460950966E-05    0.130397283022668838E-01    0.205972157517443716E+00    0.121482253598850842E+00    0.659505860581438563E+00
    0.312969119199748766E-11    0.846281857431900448E+02    0.404104162887338219E-05    0.838124752044677734E-02    0.390792787075042725E+00    0.472855985164642334E+00    0.127969980239868164E+00
    0.381762614124190776E-11    0.842107968202378458E+02    0.382795179625479479E-05    0.330678100886195980E+00    0.256007867208108975E+00    0.226030198489729162E+00    0.187283833415965884E+00
    0.425677298510967780E-11    0.839730317051738950E+02    0.357410948286563728E-05    0.405134856700897217E+00    0.322988510131835938E+00    0.147500276565551758E+00    0.124376356601715088E+00
    0.732724807605287572E-11    0.828668543963559330E+02    0.406875681689213487E-05    0.685392858301401509E+00    0.246606281165162478E+00    0.212697862861640496E-01    0.467310742472719642E-01
    0.155106548811496459E-10    0.813470000222460783E+02    0.406473190335033920E-05    0.572167030211223393E+00    0.274976545439246434E+00    0.724145597764824789E-01    0.804418645730476944E-01
    0.180638684997691494E-10    0.810222269657607228E+02    0.411144276152920897E-05    0.138998184911592604E+00    0.275771761893136014E+00    0.482595995147281354E-01    0.536970453680543303E+00
    0.197775039098311469E-10    0.808209641699436929E+02    0.405103184019121868E-05    0.285866856575012207E-01    0.342177987098693848E+00    0.173030257225036621E+00    0.456205070018768311E+00
    0.637014266905553778E-10    0.784616405024456185E+02    0.426485225644049361E-05    0.161496676961500052E+00    0.172303453882166668E+00    0.369268341558275370E-01    0.629273035000505798E+00
    0.723849930262299423E-10    0.781860564226257395E+02    0.365192433849716145E-05    0.278467447350982555E+00    0.331907244138554047E+00    0.165228044317082157E+00    0.224397264193381241E+00
    0.938360579325246754E-10    0.776469560310099212E+02    0.394556573954444259E-05    0.282507579876241255E+00    0.239951643399950953E+00    0.182225347248743508E+00    0.295315429475064284E+00
    0.114302523458404727E-09    0.772323571250354064E+02    0.355894736878954590E-05    0.111217171591053890E+00    0.180359598842592839E+00    0.592986737862465363E-01    0.649124555780106749E+00
    0.163935145654009925E-09    0.764911126285868193E+02    0.488286904199198835E-05    0.184882689085273916E+00    0.289377618496545752E+00    0.920176003788177321E-01    0.433722092039362628E+00
    0.170627380650843176E-09    0.763910901844036232E+02    0.472050150763007183E-05    0.348003685474395752E+00    0.216583251953125000E+00    0.128420114517211914E+00    0.306992948055267334E+00
    0.217482943533470782E-09    0.758858135673163758E+02    0.397400082335580350E-05    0.546902061139143081E+00    0.267626133054135851E+00    0.612714074127347352E-01    0.124200398393986333E+00
    0.246368024311699951E-09    0.756164015176001101E+02    0.414131975632991652E-05    0.371354791637145409E+00    0.260625360442443166E+00    0.388415555477850116E-01    0.329178292372626413E+00
    0.481000823479625643E-09    0.742583164569119418E+02    0.439123680300020432E-05    0.968191119490985630E-01    0.372175515572637727E+00    0.249538783142490173E+00    0.281466589335773509E+00
    0.755063038842983366E-09    0.733364519393126955E+02    0.405202455679432468E-05    0.689068794250488281E+00    0.242567181587219238E+00    0.243898630142211914E-01    0.439741611480712891E-01
    0.828062531926886251E-09    0.731318770747832900E+02    0.428811288420290358E-05    0.105429623134138548E+00    0.173318831158273734E+00    0.290351997584947785E-01    0.692216345949092871E+00
    0.169470968435316397E-08    0.716795209661980124E+02    0.355304134588616509E-05    0.423304855823516846E+00    0.159861385822296143E+00    0.272471904754638672E-01    0.389586567878723145E+00
    0.205255705829820982E-08    0.712763711404429046E+02    0.427983293336130277E-05    0.845187902450561523E-02    0.391649305820465088E+00    0.455951273441314697E+00    0.143947541713714600E+00
    0.256733870507507147E-08    0.708088041850572836E+02    0.364562181548466539E-05    0.190347433090209961E+00    0.396111905574798584E+00    0.298408210277557373E+00    0.115132451057434082E+00
    0.257987327332419403E-08    0.707790633054668348E+02    0.413809730873189767E-05    0.236877444605934906E+00    0.352366725320648000E+00    0.220046663976502299E+00    0.190709166096914795E+00
    0.344797442309149311E-08    0.701789699934338955E+02    0.351065998515742331E-05    0.229781866073608398E+00    0.312789618968963623E+00    0.320541501045227051E+00    0.136887013912200928E+00
    0.710107619400511075E-08    0.687140511648257046E+02    0.375817733543165256E-05    0.543079433273562562E+00    0.178024876583584568E+00    0.632330901338549189E-01    0.215662600008997951E+00
    0.955397505614366418E-08    0.681006292549164129E+02    0.360606225100399466E-05    0.532542029480876145E+00    0.178034132952765600E+00    0.645438241776021826E-01    0.224880013388756073E+00
    0.144870311457891495E-07    0.672480361722476232E+02    0.420346052926590391E-05    0.371221125125885010E+00    0.316146731376647949E+00    0.161058008670806885E+00    0.151574134826660156E+00
    0.147156219256915163E-07    0.671967245721175743E+02    0.450646571440521707E-05    0.292558998268395931E+00    0.231261092725493334E+00    0.146088768450441608E+00    0.330091140555669127E+00
    0.243012662831668092E-07    0.661734869443735931E+02    0.399246103319122096E-05    0.185796055894129231E+00    0.269526128205021309E+00    0.561261559475437211E-01    0.488551659953305739E+00
    0.290452401052520196E-07    0.657968346270395728E+02    0.414963472757773610E-05    0.493384374071406048E-01    0.293763185456096088E+00    0.985360839458943039E-01    0.558362293190868941E+00
    0.302163626125500278E-07    0.656977766911514607E+02    0.402378875509278769E-05    0.180797294782713169E+00    0.301111791984859600E+00    0.282172371901555363E+00    0.235918541330871867E+00
    0.304984559738960718E-07    0.656591917461374521E+02    0.397790466855217745E-05    0.202635586261749268E+00    0.327487528324127197E+00    0.335717022418975830E+00    0.134159862995147705E+00
    0.303383972103051196E-07    0.656497155733585345E+02    0.371189500388295621E-05    0.498117506504058838E+00    0.195270836353302002E+00    0.917527675628662109E-01    0.214858889579772949E+00
    0.375937200813293796E-07    0.652008698285219168E+02    0.411586503131009256E-05    0.329091653122921546E+00    0.210964476785222121E+00    0.108845704532661403E+00    0.351098165559194930E+00
    0.390396979381402977E-07    0.651053858146385664E+02    0.442961960912063972E-05    0.264928713824586270E+00    0.208501560867824953E+00    0.968936712483165485E-01    0.429676054059272228E+00
    0.459845893190256778E-07    0.647579312120773523E+02    0.362317438779521384E-05    0.305473655891511153E+00    0.310951797981054934E+00    0.143011308864342879E+00    0.240563237263091034E+00
    0.652942005728050907E-07    0.640367374226213428E+02    0.422136953027116844E-05    0.349543647886858655E+00    0.341007303588835686E+00    0.214335010189295017E+00    0.951140383350106422E-01
    0.100203977336508506E-06    0.631601280995077445E+02    0.485513972722648656E-05    0.252780735492706299E+00    0.259542822837829590E+00    0.191959023475646973E+00    0.295717418193817139E+00
    0.104769904610343050E-06    0.630510107413936041E+02    0.374509825990851957E-05    0.175291994118133065E+00    0.321812243262070918E+00    0.322063325790134691E+00    0.180832436829661325E+00
    0.106713175585511416E-06    0.629942545967674690E+02    0.356640842851839934E-05    0.162353575033072878E+00    0.286403940203651897E+00    0.253642384077542415E+00    0.297600100685732838E+00
    0.122008629957650337E-06    0.627063603040094151E+02    0.391114049876757350E-05    0.286669443451429085E+00    0.265505524617904221E+00    0.580957158903219195E-01    0.389729316040344775E+00
    0.124798964430729389E-06    0.626411355470475470E+02    0.427447918250126434E-05    0.564361397050202607E+00    0.262028679311685164E+00    0.722976676041857669E-01    0.101312256033926462E+00
    0.153939614742811251E-06    0.622014230362721037E+02    0.467193785714308558E-05    0.567796020700228832E+00    0.263823346729240349E+00    0.803363352393525743E-01    0.880442973311782451E-01
    0.210590295046112996E-06    0.615547148307161152E+02    0.397965157386139076E-05    0.415147431874627881E+00    0.160276273181202411E+00    0.742851327806159922E-02    0.417147781666108108E+00
    0.332243102733396058E-06    0.606228099869670629E+02    0.428309881374184453E-05    0.199728967959818898E+00    0.266417307909476264E+00    0.621761457374439552E-01    0.471677578393260855E+00
    0.380760251805918802E-06    0.603302040297731779E+02    0.416260640793795581E-05    0.331344664096832275E+00    0.259054183959960938E+00    0.543923377990722656E-01    0.355208814144134521E+00
    0.520144647983252117E-06    0.596863299790036379E+02    0.434363411683791961E-05    0.374982655048370361E+00    0.236774206161499023E+00    0.152390062808990479E+00    0.235853075981140137E+00
    0.642856601054195847E-06    0.592427004953916381E+02    0.413822493864910938E-05    0.237383713019131970E+00    0.252580015822017834E+00    0.376906391761986370E-01    0.472345631982651559E+00
    0.703590671245101650E-06    0.590421503548481468E+02    0.493578311657290554E-05    0.106682360172271729E+00    0.318008601665496826E+00    0.293651044368743896E+00    0.281657993793487549E+00
    0.730863921922404325E-06    0.589460892849876146E+02    0.414311028122765504E-05    0.403784726807799033E+00    0.163793430588987821E+00    0.803273669617543540E-02    0.424389105907037711E+00
    0.763597404729187147E-06    0.588384624769578650E+02    0.341325892887283196E-05    0.178408481921985773E+00    0.213322908760606000E+00    0.103564631490257242E+00    0.504703977827150929E+00
    0.137700832782245558E-05    0.576392067701645416E+02    0.326260171205295922E-05    0.478287398815155029E+00    0.288013398647308350E+00    0.114870607852935791E+00    0.118828594684600830E+00
    0.143462708096117887E-05    0.575372234221359591E+02    0.401604464915936653E-05    0.143746661786769508E+00    0.297827062512488916E+00    0.261385974119262010E+00    0.297040301581479538E+00
    0.159082619253648676E-05    0.573105263067737738E+02    0.394457264178725155E-05    0.122547347827077976E+00    0.295708443668549981E+00    0.256337837259593249E+00    0.325406371244778780E+00
    0.183116409166856417E-05    0.570091295446568935E+02    0.411563390974698068E-05    0.354473862358970104E+00    0.338835444567031574E+00    0.220157133221408063E+00    0.865335598525902583E-01
