    0.389591813558951494E-04    0.384665565384115208E-04    0.306938624725992652E-04    0.374996499677416982E-04    0.302276140128874301E-04    0.681935124403409634E-04    0.267541422348783198E+00    0.264158457415565040E+00    0.210781626756501583E+00    0.257518493479150179E+00   -0.157710663153985882E+10   -0.552145825119699829E+01    1
    0.306629251709548056E-04    0.380553236270112917E-04    0.389943473280389695E-04    0.245515997365186726E-04    0.274452326614778444E-04    0.635459470645576387E-04    0.231830881902658298E+00    0.287722035270726206E+00    0.294821641440817073E+00    0.185625441385798506E+00   -0.130160713506880689E+10   -0.552545825119700584E+01    1
    0.356543541717019771E-04    0.308028242749378161E-04    0.237911591207422170E-04    0.389911940623354964E-04    0.268543481948148023E-04    0.627823531830777099E-04    0.275878082519323886E+00    0.238339027436207274E+00    0.184085773298110961E+00    0.301697116746357907E+00   -0.126469413372703123E+10   -0.552945825119701162E+01    1
    0.358903031609228218E-04    0.332898519989350050E-04    0.214894351736747075E-04    0.370279355376021494E-04    0.265104339200264314E-04    0.585173707112768569E-04    0.281057153739543375E+00    0.260693006946190076E+00    0.168283880420366655E+00    0.289965958893899811E+00   -0.126433451066500425E+10   -0.553345825119701562E+01    1
    0.387088238249561184E-04    0.253437942085657796E-04    0.334350857695969513E-04    0.356843760850190833E-04    0.276679586849973183E-04    0.691194618546160346E-04    0.290667712462483241E+00    0.190308615964052658E+00    0.251066783650760794E+00    0.267956887922703446E+00   -0.125194287370662808E+10   -0.553745825119701252E+01    1
    0.385098480527001875E-04    0.364456685531721472E-04    0.130079058031883771E-04    0.342345986418961503E-04    0.253102627293697065E-04    0.472425044450845258E-04    0.315142976305986922E+00    0.298250890151275205E+00    0.106449398208863386E+00    0.280156735333874529E+00   -0.122538741708626390E+10   -0.554145825119701030E+01    1
    0.378572491239825449E-04    0.374514873638961791E-04    0.150753350489376845E-04    0.316547707788824027E-04    0.252682940714382067E-04    0.467301058278200872E-04    0.310206557237331926E+00    0.306881699737973523E+00    0.123528990957974927E+00    0.259382752066719680E+00   -0.122061619461426044E+10   -0.554545825119700275E+01    1
    0.221506585194096865E-04    0.375138890802579133E-04    0.330765994632290899E-04    0.324915721947168648E-04    0.260684703940888117E-04    0.655681716579459479E-04    0.176875968602454747E+00    0.299553417849922177E+00    0.264121067236333995E+00    0.259449546311289025E+00   -0.120892509026568294E+10   -0.554945825119700675E+01    1
    0.316978505066685902E-04    0.237904319870837294E-04    0.394733425074968378E-04    0.368709405565029188E-04    0.274544796523102527E-04    0.763442830639997566E-04    0.240440215758242759E+00    0.180459447833940717E+00    0.299420271011904826E+00    0.279680065395911726E+00   -0.119763738530271101E+10   -0.555345825119701342E+01    1
    0.333357202490037474E-04    0.324418753153200934E-04    0.325550822604415369E-04    0.270874254238687979E-04    0.260207186418919171E-04    0.596425076843103315E-04    0.265792479718491792E+00    0.258665672208919895E+00    0.259568294214397088E+00    0.215973553858191225E+00   -0.117291434859764099E+10   -0.555745825119701031E+01    1
    0.380990293015714526E-04    0.360506349560276728E-04    0.167648618724091524E-04    0.258299077676900741E-04    0.241398041365019139E-04    0.425947696400992299E-04    0.326345574084989321E+00    0.308799603993269445E+00    0.143603093635281898E+00    0.221251728286459393E+00   -0.111410559755194664E+10   -0.556145825119700987E+01    1
    0.388651434424307999E-04    0.280420695560454803E-04    0.171359847734245198E-04    0.357950698303111827E-04    0.248550682573799779E-04    0.529310546037357025E-04    0.324313295077318209E+00    0.233999290186066355E+00    0.142992594237971282E+00    0.298694820498644042E+00   -0.111284684546741128E+10   -0.556545825119700499E+01    1
    0.202679424015664968E-04    0.318114104292941522E-04    0.283904701185289455E-04    0.392384171530379421E-04    0.249734247252316384E-04    0.676288872715668843E-04    0.169311171764152307E+00    0.265741192102355972E+00    0.237163875220593262E+00    0.327783760912898348E+00   -0.110050068806601810E+10   -0.556945825119699478E+01    1
    0.299264234895077889E-04    0.365256744342560354E-04    0.262553562597729083E-04    0.240788475525170055E-04    0.242061041389370588E-04    0.503342038122899172E-04    0.256249432036506020E+00    0.312756495336301898E+00    0.224815375343523471E+00    0.206178697283668610E+00   -0.108341866571355677E+10   -0.557345825119699168E+01    1
    0.340039749066208043E-04    0.229881823625359175E-04    0.277805955869100195E-04    0.354753498666291660E-04    0.250017958511004822E-04    0.632559454535391787E-04    0.282781799768079156E+00    0.191172931980049254E+00    0.231027309021039934E+00    0.295017959230831739E+00   -0.104638919783692706E+10   -0.557745825119699568E+01    1
    0.216544921609680497E-04    0.366594270233006335E-04    0.265376064848008841E-04    0.279473892235236288E-04    0.234489148228593995E-04    0.544849957083245095E-04    0.191974294979587290E+00    0.324998046818159858E+00    0.235264732023973050E+00    0.247762926178279747E+00   -0.102352693978760839E+10   -0.558145825119699612E+01    1
    0.376836030174222762E-04    0.375453323163249441E-04    0.212589502762176414E-04    0.139065559372947875E-04    0.227599971356381208E-04    0.351655062135124255E-04    0.341354170456942829E+00    0.340101655392240576E+00    0.192572651106865084E+00    0.125971523043951622E+00   -0.100007576122378170E+10   -0.558545825119700012E+01    1
    0.212403836595009176E-04    0.243682067444779669E-04    0.382365752221936665E-04    0.349285382958963573E-04    0.247870463295634478E-04    0.731651135180900238E-04    0.178830691963916433E+00    0.205164998141901006E+00    0.321927951723067096E+00    0.294076358171115493E+00   -0.996678784847670794E+09   -0.558945825119700590E+01    1
    0.227354363504856666E-04    0.259196064110371081E-04    0.355165376349932710E-04    0.332287727716220371E-04    0.244735204194771159E-04    0.687453104066153081E-04    0.193657307980364402E+00    0.220779628949800910E+00    0.302524964163670806E+00    0.283038098906163882E+00   -0.994068841334076643E+09   -0.559345825119700280E+01    1
    0.371658391420952005E-04    0.342948613145829164E-04    0.234168970731235390E-04    0.167912081133166857E-04    0.230567224063345992E-04    0.402081051864402246E-04    0.332822035017310724E+00    0.307112278286432616E+00    0.209699539081321051E+00    0.150366147614935608E+00   -0.992147073037241459E+09   -0.559745825119699703E+01    1
    0.120944400266423626E-04    0.359331122726225239E-04    0.291598457715263649E-04    0.340117662967284135E-04    0.232152718589930170E-04    0.631716120682547717E-04    0.108763767204846443E+00    0.323141927162883313E+00    0.262230799461328601E+00    0.305863506170941768E+00   -0.989194912007472157E+09   -0.560145825119700014E+01    1
    0.391811406700360340E-04    0.315898488031412432E-04    0.222070572650180171E-04    0.192548851988246399E-04    0.231799050836653424E-04    0.414619424638426604E-04    0.349105561031077094E+00    0.281466840952422415E+00    0.197865785752435103E+00    0.171561812264065361E+00   -0.988212949956196904E+09   -0.560545825119700503E+01    1
    0.275697762427991712E-04    0.391230970492585065E-04    0.161118581961534530E-04    0.237038301330395114E-04    0.220539353435371204E-04    0.398156883291929644E-04    0.258850329242437505E+00    0.367323494503493941E+00    0.151272892534667441E+00    0.222553283719401113E+00   -0.975692644382930994E+09   -0.560945825119699837E+01    1
    0.299006914294574224E-04    0.223272037478704615E-04    0.233365382145355290E-04    0.389450904939306751E-04    0.238453455168722878E-04    0.622816287084661973E-04    0.261119690439712560E+00    0.194981194491197662E+00    0.203795609505897451E+00    0.340103505563192299E+00   -0.970462821732525587E+09   -0.561345825119699349E+01    1
    0.321539962756930831E-04    0.325791129689220394E-04    0.381221775662916588E-04    0.927529576901845532E-05    0.231746734687687342E-04    0.473974733353101159E-04    0.286754920342754183E+00    0.290546184808235186E+00    0.339980197098491477E+00    0.827186977505190713E-01   -0.932446896734366655E+09   -0.561745825119699926E+01    1
    0.302442326683008352E-04    0.373984136663766623E-04    0.378668124611608413E-04    0.418339760468186558E-05    0.226382631141762485E-04    0.420502100658427103E-04    0.275717431934404456E+00    0.340937549568627207E+00    0.345207643448523227E+00    0.381373750484450547E-01   -0.925174736130262256E+09   -0.562145825119700326E+01    1
    0.189400057333157877E-04    0.307556029444366129E-04    0.170195351416318990E-04    0.391735704791643344E-04    0.220866643135525232E-04    0.561931056207962300E-04    0.178867085683137694E+00    0.290452133149171343E+00    0.160730397515698009E+00    0.369950383651992898E+00   -0.917625220038053155E+09   -0.562545825119699483E+01    1
    0.197386573405049378E-04    0.381911870215305261E-04    0.272008347427592665E-04    0.195058851488211728E-04    0.217130428022799329E-04    0.467067198915804393E-04    0.188640151569415021E+00    0.364988924225030265E+00    0.259955350567803944E+00    0.186415573637750742E+00   -0.900726133436047077E+09   -0.562945825119700416E+01    1
    0.237866127704891511E-05    0.360985598883537570E-04    0.353595591261775656E-04    0.328828312857506113E-04    0.223482018968585389E-04    0.682423904119281702E-04    0.222888861933806491E-01    0.338256102648913093E+00    0.331331407635000907E+00    0.308123603522705403E+00   -0.900492659062188864E+09   -0.563345825119700638E+01    1
    0.137155809884655789E-04    0.364072387157068957E-04    0.238508523230556701E-04    0.299391095010058672E-04    0.216553000827763651E-04    0.537899618240615408E-04    0.131991279482196661E+00    0.350363431526608982E+00    0.229527609330476667E+00    0.288117679660717663E+00   -0.896493419571542501E+09   -0.563745825119700328E+01    1
    0.307594362801313605E-04    0.302771513503350883E-04    0.173446085974597395E-05    0.385296783288816613E-04    0.210276642461921727E-04    0.402641391886276369E-04    0.303644773793800060E+00    0.298883851094227049E+00    0.171218994592548870E-01    0.380349475652717983E+00   -0.895770532132275939E+09   -0.564145825119701350E+01    1
    0.205268961113225390E-04    0.391027278940874043E-04    0.314424830483544100E-04    0.139463835656763520E-04    0.217627380445435025E-04    0.453888666140307603E-04    0.195459827981213252E+00    0.372341362587140678E+00    0.299399494916506359E+00    0.132799314515139683E+00   -0.894540388486150742E+09   -0.564545825119701750E+01    1
    0.881769808586035341E-05    0.287856990298923671E-04    0.360222508583296822E-04    0.350545559712339965E-04    0.227484720753166323E-04    0.710768068295636855E-04    0.811343535046830794E-01    0.264866074822386222E+00    0.331451815055984422E+00    0.322547756616946235E+00   -0.880601743453900814E+09   -0.564945825119700817E+01    1
    0.184377846340868055E-04    0.353061324511539303E-04    0.289670047482920397E-04    0.219747392377228882E-04    0.217556594429474165E-04    0.509417439860149245E-04    0.176125215673394730E+00    0.337258532733746119E+00    0.276704607411088266E+00    0.209911644181770940E+00   -0.878185495210183620E+09   -0.565345825119700329E+01    1
    0.177450521631506947E-04    0.348156396177951819E-04    0.308984882381044813E-04    0.218742230104662518E-04    0.218990987671878062E-04    0.527727112485707297E-04    0.168465573624144271E+00    0.330528005518241075E+00    0.293339884114881211E+00    0.207666536742733332E+00   -0.878162477645792603E+09   -0.565745825119701529E+01    1
    0.221592782300603043E-04    0.282504533553778956E-04    0.188015044202490919E-04    0.356048714319910409E-04    0.218337630848924335E-04    0.544063758522401328E-04    0.211411001340951282E+00    0.269523969607200709E+00    0.179376098577483545E+00    0.339688930474364603E+00   -0.876433272077977061E+09   -0.566145825119700152E+01    1
    0.224355749011854522E-04    0.314992771287673536E-04    0.161856140222310553E-04    0.324918992872040140E-04    0.213430094958267108E-04    0.486775133094350727E-04    0.218643969729967136E+00    0.306973501922348901E+00    0.157735512369269859E+00    0.316647015978414048E+00   -0.871529193638293147E+09   -0.566545825119700464E+01    1
    0.267968002192597273E-04    0.379858576542004291E-04    0.319312157005592780E-04    0.741008027582954439E-05    0.215056924972418330E-04    0.393412959763888258E-04    0.257354808653365352E+00    0.364813822849808400E+00    0.306665416745558916E+00    0.711659517512673867E-01   -0.867579952934311986E+09   -0.566945825119699887E+01    1
    0.223018834949082365E-04    0.218700672886510769E-04    0.350561655486527870E-04    0.313352837803531023E-04    0.230525933635004600E-04    0.663914493290058960E-04    0.201711266768230424E+00    0.197805668660560763E+00    0.317068446818403848E+00    0.283414617752805020E+00   -0.863579410323524475E+09   -0.567345825119700908E+01    1
    0.344527975690264764E-04    0.262972829277123075E-04    0.207026083128735869E-04    0.239986651826810547E-04    0.218347820750822579E-04    0.447012734955546450E-04    0.326717450887774763E+00    0.249378333535993868E+00    0.196323778966238510E+00    0.227580436609992887E+00   -0.858594182306382418E+09   -0.567745825119701042E+01    1
    0.177691016970980885E-04    0.213409728354417397E-04    0.306565080399299011E-04    0.393103257301773157E-04    0.228081794510887840E-04    0.699668337701072100E-04    0.162904339457399849E+00    0.195650694244364126E+00    0.281054061001341560E+00    0.360390905296894493E+00   -0.858032225808940411E+09   -0.568145825119700554E+01    1
    0.126678872798360846E-04    0.278374484969069828E-04    0.288518376014310533E-04    0.365563670048309720E-04    0.221460895847852291E-04    0.654082046062620220E-04    0.119605927948649479E+00    0.262831819201218841E+00    0.272409339703846065E+00    0.345152913146285600E+00   -0.857775784599487543E+09   -0.568545825119700243E+01    1
    0.336264089895635564E-04    0.363600315043058551E-04    0.240991366994538373E-04    0.774041780283550105E-05    0.209764891361415877E-04    0.318395545022893384E-04    0.330234032977846814E+00    0.357080051176298208E+00    0.236669788499124845E+00    0.760161273467300502E-01   -0.848729341191389084E+09   -0.568945825119700022E+01    1
    0.222645384749723164E-04    0.368323177580020828E-04    0.843064413349235920E-05    0.289174161153298706E-04    0.200125445983175201E-04    0.373480602488222298E-04    0.230852379650042100E+00    0.381900043067111283E+00    0.874140850656819346E-01    0.299833492217164710E+00   -0.838436319410927296E+09   -0.569345825119700688E+01    1
    0.161595383974100142E-04    0.257261017900950371E-04    0.281299938991384679E-04    0.352074352346351942E-04    0.219774880181035282E-04    0.633374291337736621E-04    0.153574102158813897E+00    0.244491079342546602E+00    0.267336754958638012E+00    0.334598063540001434E+00   -0.835217227313592911E+09   -0.569745825119701532E+01    1
    0.332092766474778006E-04    0.340896943169047159E-04    0.222906023338765541E-04    0.109690112588721503E-04    0.207355155056548028E-04    0.332596135927487011E-04    0.330248051856878777E+00    0.339003322958837394E+00    0.221667821121849629E+00    0.109080804062434172E+00   -0.823413804618046641E+09   -0.570145825119701666E+01    1
    0.332343239311701707E-04    0.121878025764821630E-04    0.356943982929527377E-04    0.309400266307893488E-04    0.233197682595742452E-04    0.666344249237420933E-04    0.296585282222589008E+00    0.108764747984806870E+00    0.318539146859309730E+00    0.276110822933294475E+00   -0.820358222277289987E+09   -0.570545825119701711E+01    1
    0.513911714165443278E-05    0.347272846421471681E-04    0.210822285590048106E-04    0.363175188937096144E-04    0.203593212836987415E-04    0.573997474527144250E-04    0.528356183728211706E-01    0.357033612564459535E+00    0.216747848295509971E+00    0.373382920767209248E+00   -0.801060061528352380E+09   -0.570945825119700601E+01    1
    0.318025742257743434E-04    0.118470686853881861E-04    0.278197102007332607E-04    0.371423026021204625E-04    0.226318421247542420E-04    0.649620128028537266E-04    0.292809956875284494E+00    0.109077323308490279E+00    0.256139269932362745E+00    0.341973449883862468E+00   -0.797499447406491518E+09   -0.571345825119699935E+01    1
    0.188471467647151992E-04    0.393789727951786138E-04    0.365589837447281794E-04    0.476622699993510277E-05    0.205938694473380128E-04    0.413252107446632856E-04    0.189320893121731032E+00    0.395564506016209294E+00    0.367237520913918314E+00    0.478770799481413045E-01   -0.792994371344228148E+09   -0.571745825119700424E+01    1
    0.117059835769913300E-04    0.347994873672066404E-04    0.901877054449075970E-05    0.383503304590381689E-04    0.196011450602625665E-04    0.473691010035289320E-04    0.124698130005958252E+00    0.370701955227922431E+00    0.960725610500016008E-01    0.408527353716117758E+00   -0.792490404673102856E+09   -0.572145825119699669E+01    1
    0.324417764816189419E-04    0.235860109485309011E-04    0.375128019095452218E-05    0.375614045586792153E-04    0.202088878183429893E-04    0.413126847496337379E-04    0.333281478455337732E+00    0.242304258653775306E+00    0.385377233842267783E-01    0.385876539506660177E+00   -0.786626644750973463E+09   -0.572545825119699714E+01    1
    0.914901218396104086E-05    0.344078235286348369E-04    0.219002350993365511E-04    0.306749875888622767E-04    0.200698721492811129E-04    0.525752226881988312E-04    0.951712918266754554E-01    0.357922467291623025E+00    0.227814066021866296E+00    0.319092174859835209E+00   -0.776237104391417027E+09   -0.572945825119700736E+01    1
    0.417587683066074343E-05    0.334844061396559909E-04    0.329156276022500962E-04    0.284496785650700748E-04    0.207137121811645832E-04    0.613653061673201676E-04    0.421696741925628935E-01    0.338138923799944258E+00    0.332395170671494378E+00    0.287296231335998520E+00   -0.775435206543232203E+09   -0.573345825119700869E+01    1
    0.280788356928746402E-04    0.390442089302709934E-04    0.177094908562022616E-04    0.878413463158524073E-05    0.192891514646550623E-04    0.264936254877875023E-04    0.299934142707725060E+00    0.417064705292387539E+00    0.189170271012812252E+00    0.938308809870751215E-01   -0.768302604521332622E+09   -0.573745825119701003E+01    1
    0.207745851323304241E-04    0.369036521584014215E-04    0.235381377862387554E-04    0.143539384514836488E-04    0.197880176284840040E-04    0.378920762377224024E-04    0.217374876835003644E+00    0.386141373779359420E+00    0.246291310734590402E+00    0.150192438651046534E+00   -0.767860374840269804E+09   -0.574145825119699982E+01    1
    0.437772348661685460E-05    0.356235510015090822E-04    0.262183100941238089E-04    0.296659802146843584E-04    0.200475384387694615E-04    0.558842903088081706E-04    0.456557094479025302E-01    0.371521522316236363E+00    0.273433338476430643E+00    0.309389429759430401E+00   -0.766131526616636395E+09   -0.574545825119698961E+01    1
    0.141631541105066671E-04    0.309015403169234402E-04    0.360174833088407000E-04    0.193848185712746564E-04    0.209146172107753375E-04    0.554023018801153564E-04    0.140973201459621611E+00    0.307579020500711620E+00    0.358500648298327285E+00    0.192947129741339568E+00   -0.763731456512165070E+09   -0.574945825119698917E+01    1
    0.513677101784371331E-05    0.328748563473408548E-04    0.178360544700796105E-04    0.386446501615236970E-04    0.197935476331019741E-04    0.564807046316033110E-04    0.543617763398868276E-01    0.347910308197901086E+00    0.188756633402654528E+00    0.408971282059557684E+00   -0.761296511739783049E+09   -0.575345825119700649E+01    1
    0.375846422443671291E-04    0.355115418267182910E-04    0.317472673572454263E-05    0.144255434679694796E-04    0.186353799902028305E-04    0.176002702036940218E-04    0.414400348336644242E+00    0.391542779821693832E+00    0.350038682450164937E-01    0.159053003596645398E+00   -0.753992279314256072E+09   -0.575745825119699450E+01    1
    0.306121387676619910E-04    0.334544760004899550E-04    0.240539602852931694E-04    0.760778062270392296E-05    0.197328800289052745E-04    0.316617409079970915E-04    0.319781307758209843E+00    0.349473003732218290E+00    0.251273095786458511E+00    0.794725927231132862E-01   -0.742122818770370841E+09   -0.576145825119700294E+01    1
    0.117728375162717022E-04    0.207480859345044382E-04    0.301790188978229430E-04    0.381425867255798929E-04    0.211258666754826402E-04    0.683216056234028392E-04    0.116744766561851052E+00    0.205747377867152720E+00    0.299268762643026265E+00    0.378239092927969922E+00   -0.736066072631336570E+09   -0.576545825119700872E+01    1
