    0.542677353128587879E-05    0.619697311824692050E-05    0.532371467144390871E-05    0.317664292487246518E-05    0.416583379930861676E-05    0.850035759631637346E-05    0.269665345845403914E+00    0.307937836265438636E+00    0.264544180769784365E+00    0.157852637119373113E+00   -0.494583078154100804E+02
    0.508959054281163728E-05    0.582817371357884388E-05    0.381346994609812117E-05    0.507665670320847788E-05    0.411066080980572560E-05    0.889012664930659990E-05    0.256947625925574241E+00    0.294234946129603547E+00    0.192522766015502611E+00    0.256294661929319600E+00   -0.485971225632092683E+02
    0.382583489827095571E-05    0.633640663092274555E-05    0.541132071050095998E-05    0.441751667195829292E-05    0.415467567057450206E-05    0.982883738245925290E-05    0.191377109518628685E+00    0.316961713718673044E+00    0.270686776557450326E+00    0.220974400205247973E+00   -0.481058910660358379E+02
    0.278547641862277553E-05    0.570326381940636684E-05    0.269155836211322219E-05    0.819556609292649074E-05    0.405035143652196099E-05    0.108871244550397129E-04    0.143760108916284796E+00    0.294348866992580838E+00    0.138912941680277541E+00    0.422978082410856937E+00   -0.472853741254511988E+02
    0.461124167576498815E-05    0.590701818864017803E-05    0.379037606166307437E-05    0.541047405363521703E-05    0.409673062434490696E-05    0.920085011529829098E-05    0.233846338932703374E+00    0.299558052808680031E+00    0.192218414804950305E+00    0.274377193453666290E+00   -0.472057408851978835E+02
    0.455320318108863637E-05    0.563561628227179791E-05    0.294587125949603823E-05    0.645713470241118311E-05    0.407546212287451897E-05    0.940300596190722177E-05    0.232403213189943586E+00    0.287651413788299726E+00    0.150362265667023348E+00    0.329583107354733285E+00   -0.467648937552585267E+02
    0.340191215197936842E-05    0.606635322352016155E-05    0.416264596606893731E-05    0.606341202816245526E-05    0.410292985185585406E-05    0.102260579942313926E-04    0.172735670482993986E+00    0.308025470570053084E+00    0.211362730667187693E+00    0.307876128279765182E+00   -0.463816383873563609E+02
    0.360878593346131254E-05    0.608923734472935976E-05    0.421204097796154626E-05    0.581110359074461040E-05    0.410588432671848050E-05    0.100231445687061567E-04    0.182990478123696065E+00    0.308766569606957364E+00    0.213579693183551522E+00    0.294663259085794993E+00   -0.461921746559892199E+02
    0.344457720013004360E-05    0.600843001104668471E-05    0.391576989802675324E-05    0.629138458974196139E-05    0.409649383337609411E-05    0.102071544877687138E-04    0.175205944532735358E+00    0.305614475763389681E+00    0.199172822583488313E+00    0.320006757120386565E+00   -0.459888503641996067E+02
    0.434930734028430996E-05    0.553735030740609467E-05    0.267130417255597426E-05    0.698682664895749691E-05    0.406958170874065927E-05    0.965813082151347117E-05    0.222530284589028959E+00    0.283315949729060934E+00    0.136676033959900162E+00    0.357477731722009973E+00   -0.458701808896075818E+02
    0.458982602677989780E-05    0.626564928425221533E-05    0.517712504314954055E-05    0.396210693415181932E-05    0.414794444117271286E-05    0.913923197730135987E-05    0.229552048979380252E+00    0.313365391845876140E+00    0.258924772865781971E+00    0.198157786308961442E+00   -0.458151583195285639E+02
    0.331337962187067701E-05    0.614314728851357906E-05    0.473139530824899174E-05    0.566206881554033971E-05    0.413454084376206030E-05    0.103934641237893315E-04    0.166920963146350493E+00    0.309478592606796887E+00    0.238357553920475779E+00    0.285242890326376786E+00   -0.457998707961742184E+02
    0.449794198365772881E-05    0.594484288105701235E-05    0.404879329943235826E-05    0.530331424726684526E-05    0.411300258241900485E-05    0.935210754669920352E-05    0.227227402411349699E+00    0.300322060736695540E+00    0.204537272306556273E+00    0.267913264545398488E+00   -0.457910345802811207E+02
    0.474015744539187604E-05    0.611311937781078105E-05    0.498932203035313259E-05    0.418943144456775284E-05    0.415607117561472574E-05    0.917875347492088628E-05    0.236628907546925005E+00    0.305167239008390212E+00    0.249067216657539531E+00    0.209136636787145280E+00   -0.457605279191629961E+02
    0.414730599705439786E-05    0.606351959530619191E-05    0.458308925178140852E-05    0.508302144544940439E-05    0.413173486688212280E-05    0.966611069723081291E-05    0.208649156823335125E+00    0.305053027637934626E+00    0.230573222402556677E+00    0.255724593136173517E+00   -0.457403925653052283E+02
    0.344090432626120609E-05    0.557182048003523353E-05    0.270835502967889818E-05    0.777562321860654746E-05    0.406950853879213421E-05    0.104839782482854448E-04    0.176486471411512108E+00    0.285782702051555870E+00    0.138913488198324525E+00    0.398817338338607608E+00   -0.456342826016625622E+02
    0.479362375428244793E-05    0.593698331756679762E-05    0.437754254403041883E-05    0.480664215013830827E-05    0.413403624198153013E-05    0.918418469416872711E-05    0.240706697343536863E+00    0.298119276732659366E+00    0.219813623735706398E+00    0.241360402188097400E+00   -0.455906660720429500E+02
    0.420355805026551090E-05    0.551095977956153218E-05    0.254118896772428751E-05    0.725015328996578688E-05    0.406365190947421360E-05    0.979134225769007440E-05    0.215502317324402476E+00    0.282528417349220184E+00    0.130278232096544933E+00    0.371691033229832435E+00   -0.455850128349266015E+02
    0.450138640837202665E-05    0.565030879286378774E-05    0.319952943721171629E-05    0.630927605262734377E-05    0.408970195804913437E-05    0.950880548983906006E-05    0.228955837854907029E+00    0.287393941875997816E+00    0.162738960084784695E+00    0.320911260184310376E+00   -0.455473704607720720E+02
    0.363521311016322649E-05    0.570702625239537433E-05    0.309385155833543941E-05    0.710996717714332174E-05    0.407529714436912890E-05    0.102038187354787603E-04    0.185981904480691240E+00    0.291978373530385749E+00    0.158285191971576922E+00    0.363754530017346034E+00   -0.455189912466375972E+02
    0.471598254798411140E-05    0.569787913703767108E-05    0.352871880255934456E-05    0.582304882187384149E-05    0.410807820603462293E-05    0.935176762443318563E-05    0.238595112462632403E+00    0.288272083212249064E+00    0.178528026976169568E+00    0.294604777348949021E+00   -0.454726985178349423E+02
    0.427458495754490146E-05    0.602188027308384336E-05    0.442322742514249309E-05    0.513179541413465476E-05    0.412572605581649266E-05    0.955502283927714700E-05    0.215328188118300873E+00    0.303346542681240450E+00    0.222815912316817161E+00    0.258509356883641572E+00   -0.454523149598098826E+02
    0.372197966560994708E-05    0.556681427126111019E-05    0.266167172783759986E-05    0.753536371785208326E-05    0.406411193937136633E-05    0.101970354456896835E-04    0.191009558409713509E+00    0.285685261939286506E+00    0.136595249582741413E+00    0.386709930068258656E+00   -0.454453427094413200E+02
    0.358177199035039931E-05    0.624975408908960219E-05    0.513061092218806765E-05    0.497665156647819922E-05    0.414807062283126340E-05    0.101072624886662669E-04    0.179638395688679814E+00    0.313447031535636911E+00    0.257318086535854140E+00    0.249596486239829163E+00   -0.454053395242081024E+02
    0.390660914661066071E-05    0.582228380742399966E-05    0.367803442416457270E-05    0.630703783350376379E-05    0.410495201695212780E-05    0.998507225766833606E-05    0.198164555159686562E+00    0.295338038030403871E+00    0.186569996683424416E+00    0.319927410126485012E+00   -0.453893070863196044E+02
    0.437753856696296756E-05    0.585213137023607181E-05    0.381906242994055764E-05    0.571762251509673597E-05    0.410989171553996057E-05    0.953668494503729446E-05    0.221464128972862995E+00    0.296065278859041270E+00    0.193210253114127789E+00    0.289260339053967919E+00   -0.453382488361094147E+02
    0.294902598698964713E-05    0.577716431395487207E-05    0.303047220818314294E-05    0.769853373699457470E-05    0.406356580231537469E-05    0.107290059451777185E-04    0.151580377277224343E+00    0.296947110729163855E+00    0.155766725241189480E+00    0.395705786752422461E+00   -0.453330606992458343E+02
    0.337392107627755725E-05    0.591704350753321212E-05    0.380331091965256983E-05    0.658146961860734731E-05    0.410179209594256309E-05    0.103847805382599167E-04    0.171476152762975204E+00    0.300727798150624726E+00    0.193299460633199499E+00    0.334496588453200572E+00   -0.452753014190820977E+02
    0.498263057373772694E-05    0.577088583185782928E-05    0.372878502337637631E-05    0.532222067655632498E-05    0.411195912518377951E-05    0.905100569993270171E-05    0.251590548218624754E+00    0.291392329545126338E+00    0.188279474935450164E+00    0.268737647300798743E+00   -0.452716816359243239E+02
    0.405435647538451513E-05    0.612744648235298895E-05    0.478179220338788973E-05    0.494160761884518360E-05    0.413762439273758227E-05    0.972339982223307248E-05    0.203683254081901299E+00    0.307831402175850977E+00    0.240228258724373478E+00    0.248257085017874329E+00   -0.451959766208456131E+02
    0.376691329274810143E-05    0.599788498382829324E-05    0.408999260508992184E-05    0.587068656897517034E-05    0.410613665222401727E-05    0.996067917406509134E-05    0.190966900657991351E+00    0.304067924278975443E+00    0.207345683536644232E+00    0.297619491526388946E+00   -0.451599261151786777E+02
    0.302224162547947206E-05    0.603221653604213002E-05    0.420442131134005222E-05    0.646710625502267573E-05    0.411425249874533478E-05    0.106715275663627271E-04    0.153211183824759706E+00    0.305800512038041705E+00    0.213141252829598837E+00    0.327847051307599835E+00   -0.451190183705693926E+02
    0.478390334010783819E-05    0.569206775780492941E-05    0.331187766522743955E-05    0.590838019820525853E-05    0.409329072927639700E-05    0.922025786343269723E-05    0.242884226696207434E+00    0.288992769579182407E+00    0.168147804928908712E+00    0.299975198795701503E+00   -0.451080300780231482E+02
